,iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
1776,USA,USA0033,United States,14.0,,,0.0,ARCELORMITTAL USA,"WEIRTON, WV",Operating,40.420393,-80.600681,PlantFacts,Exact,4297652768,ArcelorMittal Weirton Inc,,,http://www.usa.arcelormittal.com/our-operations/finishing/weirton,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1777,USA,USA0034,United States,1.0,,,0.0,METALTECH,"PITTSBURGH, PA",Operating,40.435142,-79.969447,PlantFacts,Exact,,,,,,,,,,,,,
1778,USA,USA0035,United States,12.0,,20.0,0.0,HAYNES INC.,"KOKOMO, IN",Operating,40.471862,-86.159888,PlantFacts,Exact,,,,,,,,,,,,,
1779,USA,USA0036,United States,3.0,,680.0,0.0,GERDAU,"SAYREVILLE, NJ",Operating,40.47896,-74.321031,PlantFacts,Exact,4296593572,CMC Steel Fabricators Inc,,,https://www.cmc.com/en/global/locations/north-america/business/mills%20products,2020-05-15,4295903763.0,Commercial Metals Co,,,,,Sold to CMC
1780,USA,USA0037,United States,1.0,,,0.0,SHENANGO INC.,"NEVILLE ISLAND, PA",Operating,40.496483,-80.077999,PlantFacts,Exact,,,,,,,,,,,,,
1781,USA,USA0038,United States,8.0,,,0.0,GREER STEEL CO.,"DOVER, OH",Operating,40.520258,-81.460042,PlantFacts,Exact,,,,,,,,,,,,,
1782,USA,USA0039,United States,2.0,,,0.0,HANNA STEEL,"PEKIN, IL",Operating,40.544458,-89.658236,PlantFacts,Exact,,,,,,,,,,,,,
1783,USA,USA0040,United States,3.0,,400.0,0.0,NUCOR MARION STEEL,"MARION, OH",Operating,40.570778,-83.139019,PlantFacts,Exact,5000108095,Nucor Steel Marion Inc,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1784,USA,USA0041,United States,2.0,,,0.0,WORLDCLASS PROCESSING,"AMBRIDGE, PA",Operating,40.57688,-80.225905,PlantFacts,Exact,,,,,,,,,,,,,
1785,USA,USA0042,United States,5.0,,,0.0,ATI ALLEGHENY LUDLUM,"VANDERGRIFT, PA",Operating,40.605556,-79.568077,PlantFacts,Exact,5038863505,Allegheny Ludlum LLC,,,https://www.atimetals.com/aboutati/Pages/locations.aspx,2020-05-16,4295911994.0,Allegheny Technologies Inc,,,,,
1786,USA,USA0043,United States,13.0,,500.0,0.0,ATI ALLEGHENY LUDLUM,"BRACKENRIDGE, PA",Operating,40.607853,-79.730184,PlantFacts,Exact,5038863505,Allegheny Ludlum LLC,,,https://www.atimetals.com/aboutati/Pages/locations.aspx,2020-05-16,4295911994.0,Allegheny Technologies Inc,,,,,
1787,USA,USA0044,United States,3.0,,,0.0,PRO-TEC COATING CO,"LEIPSIC, OH",Operating,41.113417,-83.966828,PlantFacts,Exact,,,,,,,,,,,,,
1788,USA,USA0048,United States,4.0,,900.0,0.0,TIMKEN STEEL,"FAIRCREST-CANTON, OH",Operating,40.754073,-81.438866,PlantFacts,Exact,5041076804,TimkenSteel Corp,,2016.0,http://timkensteel.com/who-we-are/our-unique-assets,2020-03-09,5041076804.0,TimkenSteel Corp,,,,,
1789,USA,USA0049,United States,1.0,,3000.0,1.0,MAGNETATION LLC,"REYNOLDS, IN",Operating,40.762752,-86.865486,PlantFacts,Exact,,,,,https://mexico-now.com/index.php/article/5010-mexican-steelmaker-ahmsa-to-shift-iron-ore-plant-from-indiana-to-coahuila,,,,,,,,"MAGNETATION LLC wemt bankrupt and got sold to ERP; ""Mexican steelmaker Altos Hornos de MŽxico (AHMSA), confirmed an iron ore plant it bought for US$ 15 million from Minnesota-based group ERP Iron Ore LLC will be dismantled and transferred from Indiana to Monclova, Coahuila.In a statement sent to the Mexican Stock Exchange (BMV), the company said the machinery and equipment of the Reynolds Pellet plant located in Reynolds, Indiana was acquired through an auction after ERP was declared bankrupt in July 2018."""
1790,USA,USA0050,United States,7.0,,620.0,0.0,TIMKEN STEEL,"HARRISON-CANTON, OH",Operating,40.780274,-81.397189,PlantFacts,Exact,5041076804,TimkenSteel Corp,,,http://timkensteel.com/who-we-are/our-unique-assets,2020-03-09,5041076804.0,TimkenSteel Corp,,,,,
1791,USA,USA0051,United States,8.0,,600.0,0.0,AK STEEL,"MANSFIELD, OH",Operating,40.790123,-82.526239,PlantFacts,Exact,4296751755,AK Steel Corp,,,https://www.aksteel.com/about-us/locations/ak-steel/mansfield-works,2020-05-16,4295903753.0,Cleveland-Cliffs Inc,,,,,
1792,USA,USA0052,United States,6.0,,748.0,0.0,REPUBLIC STEEL,"CANTON, OH",Operating,40.804895,-81.336243,PlantFacts,Exact,4298219370,Republic Steel,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
1793,USA,USA0053,United States,3.0,,,0.0,ATI ALLEGHENY LUDLUM,"LOUISVILLE, OH",Operating,40.8325,-81.270896,PlantFacts,Exact,5038863505,Allegheny Ludlum LLC,,,https://www.atimetals.com/aboutati/Pages/locations.aspx,2020-05-16,4295911994.0,Allegheny Technologies Inc,,,,,
1794,USA,USA0055,United States,3.0,,500.0,0.0,TMK IPSCO KOPPEL STEEL,"BEAVER FALLS, PA",Operating,40.834354,-80.318317,PlantFacts,Exact,,,,,,,,,,,,,
1795,USA,USA0056,United States,14.0,,1270.0,1.0,AK STEEL,"BUTLER, PA",Operating,40.845346,-79.921433,PlantFacts,Exact,4296751755,AK Steel Corp,,,https://www.aksteel.com/about-us/locations/ak-steel/butler-works,2020-05-16,4295903753.0,Cleveland-Cliffs Inc,,,,,
1796,USA,USA0057,United States,3.0,,300.0,0.0,ELLWOOD QUALITY STEELS,"NEW CASTLE, PA",Operating,40.991716,-80.351843,PlantFacts,Exact,,,,,,,,,,,,,
1797,USA,USA0058,United States,6.0,,750.0,0.0,CASCADE STEEL ROLL. MILLS,"MC MINNVILLE, OR",Operating,45.228035,-123.163599,PlantFacts,Exact,4296356119,Cascade Steel Rolling Mills Inc,,,https://www.cascadesteel.com/locations,2020-03-04,4295907880.0,Schnitzer Steel Industries,,,,,
1798,USA,USA0059,United States,1.0,,,0.0,OLYMPIC STEEL INC,"GARY, IN",Operating,41.629126,-87.391412,PlantFacts,Exact,,,,,,,,,,,,,
1799,USA,USA0060,United States,2.0,,8000.0,1.0,TILDEN MINING CO,"ISHPEMING, MI",Operating,46.441039,-87.650237,PlantFacts,Exact,,,,,https://markets.businessinsider.com/news/stocks/cleveland-cliffs-inc-announces-acquisition-of-remaining-equity-interest-in-the-tilden-mine-1002913591,,,,,,,,owned by Cliffs Natural Resources; mining site
1800,USA,USA0061,United States,4.0,,1000.0,0.0,ARCELORMITTAL USA,"RIVERDALE, IL",Operating,41.655807,-87.626683,PlantFacts,Exact,4298251956,Arcelormittal Riverdale Inc,,,http://www.usa.arcelormittal.com/our-operations/steelmaking/riverdale,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1801,USA,USA0062,United States,3.0,,8000.0,1.0,EMPIRE IRON MINING,"PALMER, MI",Operating,46.445852,-87.601715,PlantFacts,Exact,,,,,https://www.duluthnewstribune.com/business/4088613-michigans-empire-mine-produces-last-taconite,,,,,,,,owned by Cliffs Natural Resources; mining site closed down in 2016
1802,USA,USA0063,United States,1.0,,4800.0,1.0,NORTHSHORE MINING,"SILVER BAY, MN",Operating,47.285652,-91.263436,PlantFacts,Exact,,,,,,,,,,,,,
1803,USA,USA0064,United States,5.0,,1000.0,0.0,STERLING STEEL CO,"STERLING, IL",Operating,41.785665,-89.709442,PlantFacts,Exact,,,,,,,,,,,,,
1804,USA,USA0065,United States,2.0,,8200.0,1.0,UNITED TACONITE,"FORBES, MN",Operating,47.352657,-92.576616,PlantFacts,Exact,,,,,,,,,,,,,
1805,USA,USA0066,United States,1.0,,5400.0,1.0,US STEEL MINNESOTA ORE OPERATIONS,"KEEWATIN, MN",Operating,47.414295,-93.063987,PlantFacts,Exact,,,,,,,,,,,,,mining site
1806,USA,USA0067,United States,1.0,,5400.0,1.0,HIBBING TACONITE CO,"HIBBING, MN",Operating,47.477959,-92.968135,PlantFacts,Exact,5000373687,Hibbing Taconite Co,,1976.0,https://usa.arcelormittal.com/our-operations/joint-ventures/hibbing,2020-05-26,5000030092.0,Arcelormittal SA,,,,,"mining site; Hibbing Taconite Company is a joint venture between ArcelorMittal, Cleveland-Cliffs and U.S. Steel.ÊArcelorMittal assumed the managing partner role of Hibbing Taconite Company in August 2019.ÊÊ"
1807,USA,USA0068,United States,1.0,,2600.0,1.0,ARCELORMITTAL MINORCA MINE,"MINORCA MINE VIRGINIA, MN",Operating,47.560441,-92.520244,PlantFacts,Exact,,ArcelorMittal Minorca Mine Inc,,,http://www.usa.arcelormittal.com/our-operations/mining/minorca,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1808,USA,USA0069,United States,2.0,,12300.0,1.0,US STEEL MINNESOTA ORE OPERATIONS,"MOUNTAIN IRON, MN",Operating,47.565252,-92.636058,PlantFacts,Exact,,,,,,,,,,,,,Mining site
1809,USA,USA0070,United States,3.0,,710.0,0.0,NUCOR STEEL,"SEATTLE, WA",Operating,47.569783,-122.367893,PlantFacts,Exact,5000191942,Nucor Steel Seattle Inc,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1810,USA,USA0072,United States,1.0,,,0.0,NEXTECH,"TURTLE CREEK, PA",Operating,40.40259,-79.830308,PlantFacts,Exact,,,,,,,,,,,,,
1811,USA,USA0073,United States,3.0,,,0.0,NLMK PENNSYLVANIA,"SHARON, PA",Operating,41.238409,-80.504243,PlantFacts,Exact,5037249550,NLMK Pennsylvania Corp,,,https://us.nlmk.com/en/mills/pennsylvania/,2020-04-08,4295887048.0,Novolipetsk Steel PAO,,,,,
1812,USA,USA0074,United States,4.0,,,0.0,NS BLUESCOPE COATED PRODUCTS,"KALAMA, WA",Operating,46.043172,-122.869758,PlantFacts,Exact,,,,,,,,,,,,,
1813,USA,USA0075,United States,1.0,,,0.0,EVRAZ OREGON STEEL MILLS,"PORTLAND, OR",Operating,45.628624,-122.782527,PlantFacts,Exact,5044009886,Evraz North America PLC,,,https://www.evraz.com/en/company/assets/evraz-portland/,2020-04-08,5036227579.0,EVRAZ plc,,,,,
1814,USA,USA0076,United States,1.0,,,0.0,SSAB AMERICAS,"ST. PAUL, MN",Operating,45.004543,-93.205852,PlantFacts,Exact,5037441018,SSAB Americas Holding AB,,,https://ssabwebsitecdn.azureedge.net/-/media/files/company/investors/annual-reports/2018/ssab_annual_report_2018_en.pdf?m=20190318091218,2020-03-04,4295889873.0,SSAB AB,,,,,
1815,USA,USA0077,United States,7.0,,,0.0,U.S. STEEL CORP.,"EAST CHICAGO TIN, IN",Operating,41.657356,-87.472123,PlantFacts,Exact,4295903049,United States Steel Corp,,,https://www.ussteel.com/locations/east-chicago-tin,2020-04-08,4295903049.0,United States Steel Corp,,,,,
1816,USA,USA0078,United States,18.0,1.0,10080.0,1.0,ARCELORMITTAL USA,"IND. HARBOR EAST-EAST CHICAGO, IN",Operating,41.618245,-87.335161,PlantFacts,Exact,4295908377,Arcelormittal USA LLC,,,http://www.usa.arcelormittal.com/our-operations/steelmaking/indiana-harbor,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1817,USA,USA0079,United States,16.0,2.0,7150.0,1.0,ARCELORMITTAL USA,"IND. HARBOR WEST-EAST CHICAGO, IN",Operating,41.669953,-87.430406,PlantFacts,Exact,4295908377,Arcelormittal USA LLC,,,http://www.usa.arcelormittal.com/our-operations/steelmaking/indiana-harbor,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1818,USA,USA0080,United States,2.0,,,0.0,THEIS PRECISION ST.,"BRISTOL, CT",Operating,41.6724655,-72.9082207,PlantFacts,Exact,,,,,,,,,,,,,
1819,USA,USA0081,United States,1.0,,,0.0,INDIANA HARBOR COKE CO,"IND. HARBOR EAST-EAST CHICAGO, IN",Operating,41.65629,-87.451887,PlantFacts,Exact,,,,,,,,,,,,,
1820,USA,USA0082,United States,2.0,,,0.0,I/N KOTE,"NEW CARLISLE, IN",Operating,41.698911,-86.467656,PlantFacts,Exact,5000820431,I/N KOTE,,,https://usa.arcelormittal.com/our-operations/joint-ventures/in-tek-and-in-kote,2020-04-08,5000030092.0,Arcelormittal SA,0.5,4295877313.0,Nippon Steel,0.5,"I/N Kote, which is adjacent to I/N Tek, is a 50-50 joint venture between ArcelorMittal and Nippon Steel & Sumitomo Metal Corporation https://usa.arcelormittal.com/our-operations/joint-ventures/in-tek-and-in-kote"
1821,USA,USA0083,United States,4.0,,,0.0,I/N TEK,"NEW CARLISLE, IN",Operating,41.698687,-86.462271,PlantFacts,Exact,5000335680,I/N TEK,,,https://usa.arcelormittal.com/our-operations/joint-ventures/in-tek-and-in-kote,2020-04-08,5000030092.0,Arcelormittal SA,0.6,4295877313.0,Nippon Steel,0.4,I/N Tek is a continuous cold-rolling plant that produces sheet steel of unmatched quality and consistency. A 60-40 joint venture between ArcelorMittal and Nippon Steel & Sumitomo Metal Corporation.Êhttps://usa.arcelormittal.com/our-operations/joint-ventures/in-tek-and-in-kote
1822,USA,USA0084,United States,4.0,,100.0,0.0,FINKL STEEL,"CHICAGO, IL",Operating,41.724915,-87.589968,PlantFacts,Exact,4297264107,A Finkl & Sons Co,,,http://www.sorelforge.com/en/contact-us.aspx,2020-08-05,4295890566.0,Schmolz+Bickenbach AG,,,,,
1823,USA,USA0085,United States,2.0,,,0.0,SPECIAL METALS CORP,"ELKHART, IN",Operating,41.727671,-85.959739,PlantFacts,Exact,4295907976,Special Metals Corp,,,https://www.specialmetals.com/news-and-events/2018/02/26/smc-huntington-receives-as9100-qualification/,2020-05-22,4295908552.0,Berkshire Hathaway Inc,,,,,
1824,USA,USA0086,United States,4.0,,150.0,0.0,ELLWOOD NATIONAL STEEL,"IRVINE, PA",Operating,41.841423,-79.269799,PlantFacts,Exact,,,,,,,,,,,,,
1825,USA,USA0087,United States,5.0,,900.0,0.0,NUCOR STEEL,"PLYMOUTH, UT",Operating,41.882869,-112.196776,PlantFacts,Exact,,Nucor Steel Utah,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1826,USA,USA0088,United States,4.0,,450.0,0.0,GERDAU SPECIAL ST. NA,"MONROE, MI",Operating,41.894229,-83.358697,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://gsn.gerdau.com/locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
1827,USA,USA0089,United States,2.0,,,0.0,NATIONAL GALVANIZING,"MONROE, MI",Operating,41.915474,-83.368668,PlantFacts,Exact,,,,,,,,,,,,,
1828,USA,USA0090,United States,1.0,,,0.0,SPARTAN ST. COATING,"MONROE, MI",Operating,41.955341,-83.349836,PlantFacts,Exact,5000313077,Spartan Steel Coating LLC,,,https://worthingtonindustries.com/Company/Locations,2020-05-26,4295905353.0,Worthington Industries Inc,,,,,
1829,USA,USA0091,United States,1.0,,,0.0,VULCRAFT,"CHEMUNG, NY",Operating,42.004976,-76.617129,PlantFacts,Exact,,,,,,,,,,,,,
1830,USA,USA0092,United States,8.0,,900.0,0.0,NUCOR STEEL,"NORFOLK, NE",Operating,42.0781,-97.361599,PlantFacts,Exact,4295904636,Nucor Corp,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1831,USA,USA0093,United States,6.0,,300.0,0.0,GERDAU SPECIAL ST. NA,"JACKSON, MI",Operating,42.202286,-84.361417,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://gsn.gerdau.com/locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
1832,USA,USA0094,United States,17.0,3.0,7270.0,1.0,U.S. STEEL CORP.,"GR.LAKES ECORSE, MI",Operating,42.256745,-83.126719,PlantFacts,Exact,4295903049,United States Steel Corp,3.8,,https://www.ussteel.com/locations/great-lakes-works,2020-04-08,4295903049.0,United States Steel Corp,,,,,to be idled https://www.reuters.com/article/us-u-s-steel-layoffs/u-s-steel-delivers-unwelcome-christmas-surprise-to-michigan-town-idUSKBN1YO287
1833,USA,USA0095,United States,15.0,1.0,5040.0,1.0,AK STEEL DEARBORN,"DEARBORN, MI",Operating,42.301041,-83.161179,PlantFacts,Exact,4296751755,AK Steel Corp,,,https://www.aksteel.com/about-us/locations/ak-steel/dearborn-works,2020-05-16,4295903753.0,Cleveland-Cliffs Inc,,,,,
1834,USA,USA0096,United States,1.0,,,0.0,DOUBLE EAGLE ST.COAT,"DEARBORN, MI",Operating,42.313061,-83.158404,PlantFacts,Exact,,,,,,,,,,,,,
1835,USA,USA0097,United States,2.0,,,0.0,GIBRALTAR STEEL CORP,"BUFFALO, NY",Operating,42.792191,-78.849031,PlantFacts,Approximate,,,,,,,,,,,,,
1836,USA,USA0098,United States,1.0,,,0.0,REPUBLIC STEEL,"LACKAWANNA-BLASDELL, NY",Operating,42.802058,-78.840817,PlantFacts,Exact,4298219370,Republic Steel,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
1837,USA,USA0099,United States,3.0,,470.0,0.0,NUCOR STEEL,"AUBURN, NY",Operating,42.952507,-76.572801,PlantFacts,Exact,5000229185,Nucor Steel Auburn Inc,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1838,USA,USA0100,United States,1.0,,,0.0,TONAWANDA COKE,"BUFFALO, NY",Operating,42.9826529,-78.9277457,PlantFacts,Exact,,,,,,,,,,,,,
1839,USA,USA0101,United States,4.0,,45.0,0.0,CRUCIBLE CORP.,"SYRACUSE, NY",Operating,43.069946,-76.212652,PlantFacts,Exact,,,,,,,,,,,,,
1840,USA,USA0102,United States,3.0,,,0.0,SPECIAL METALS CORP,"NEW HARTFORD, NY",Operating,43.078809,-75.342435,PlantFacts,Exact,4295907976,Special Metals Corp,,,https://www.specialmetals.com/contact/locations/,2020-05-22,4295908552.0,Berkshire Hathaway Inc,,,,,
1841,USA,USA0103,United States,4.0,,,0.0,ATI ALLVAC,"LOCKPORT, NY ",Operating,43.159323,-78.711628,PlantFacts,Exact,5038863505,Allegheny Ludlum LLC,,,https://www.atimetals.com/aboutati/Pages/locations.aspx,2020-05-16,4295911994.0,Allegheny Technologies Inc,,,,,
1842,USA,USA0104,United States,4.0,,500.0,0.0,CHARTER STEEL,"SAUKVILLE, WI",Operating,43.400533,-87.9482,PlantFacts,Exact,,,,,,,,,,,,,
1843,USA,USA0105,United States,3.0,,520.0,0.0,GERDAU,"ST.PAUL, MN",Operating,44.895442,-93.010716,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://www2.gerdau.com/gerdau-locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
1844,USA,USA0106,United States,18.0,2.0,11840.0,1.0,ARCELORMITTAL USA,"BURNS HARBOR, IN",Operating,41.634047,-87.136566,PlantFacts,Exact,5000289076,Arcelormittal Burns Harbor LLC,,,http://www.usa.arcelormittal.com/our-operations/steelmaking/burnsharbor,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1845,USA,USA0107,United States,6.0,2.0,4720.0,1.0,U.S. STEEL CORP.,"E. THOMSON-BRADDOCK, PA",Operating,40.394255,-79.857597,PlantFacts,Exact,4295903049,United States Steel Corp,,,https://www.ussteel.com/locations/mon-valley-works-edgar-thomson-plant,2020-04-08,4295903049.0,United States Steel Corp,,,,,
1846,USA,USA0108,United States,2.0,,,0.0,WHEELING-NISSHIN INC,"FOLLANSBEE, WV",Operating,40.327933,-80.597645,PlantFacts,Exact,5000332267,Wheeling-Nisshin Inc,,,https://www.nipponsteel.com/en/ir/library/pdf/nsc_en_ir_2019_a3.pdf ; https://www.nipponsteel.com/en/company/bases/north-central-and-south-america/,2020-02-19,4295877313.0,Nippon Steel Corp,,,,,former Nisshin Steel corporate website has been closed down. 
1847,USA,USA0109,United States,1.0,,,0.0,ROLL COATER INC.,"WEIRTON, WV",Operating,40.386536,-80.605335,PlantFacts,Exact,4296763490,Precoat Metals,,,http://precoat.com/locations/weirton,2020-05-26,5035741840.0,Carlyle Group Inc,,,,,
1848,USA,USA0110,United States,4.0,,650.0,0.0,CMC STEEL ,"CAYCE, SC",Operating,33.962272,-81.052011,PlantFacts,Exact,4296593572,CMC Steel Fabricators Inc,,,https://www.cmc.com/en/global/locations/north-america/business/mills%20products,2020-05-15,4295903763.0,Commercial Metals Co,,,,,
1849,USA,USA0111,United States,1.0,,,0.0,METAL COATERS OF GEORGIA,"MARIETTA, GA",Operating,33.978961,-84.537959,PlantFacts,Exact,,,,,,,,,,,,,
1850,USA,USA0112,United States,4.0,,350.0,0.0,CMC STEEL ,"DURANT, OK",Operating,33.980918,-96.344297,PlantFacts,Exact,4296593572,CMC Steel Fabricators Inc,,,https://www.cmc.com/en/global/locations/north-america/business/mills%20products,2020-05-15,4295903763.0,Commercial Metals Co,,,,,
1851,USA,USA0113,United States,8.0,,,0.0,CALIFORNIA STEEL IND.,"FONTANA, CA",Operating,34.079454,-117.499835,PlantFacts,Exact,,,,,,,,,,,,,
1852,USA,USA0114,United States,3.0,,670.0,0.0,GERDAU,"RANCHO CUCAMONGA, CA",Operating,34.093848,-117.532215,PlantFacts,Exact,4296593572,CMC Steel Fabricators Inc,,,https://www.cmc.com/en/global/locations/north-america/business/mills%20products,2020-05-15,4295903763.0,Commercial Metals Co,,,,,Sold to CMC
1853,USA,USA0115,United States,2.0,,,0.0,NS BLUESCOPE COATED PRODUCTS,"RANCHO CUCAMONGA, CA",Operating,34.0994094,-117.5615884,PlantFacts,Approximate,,,,,,,,,,,,,
1854,USA,USA0116,United States,4.0,,820.0,0.0,GERDAU,"CARTESVILLE, GA",Operating,34.241226,-84.799539,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/epd_gerdau_cartersville_mbq.pdf,2020-04-08,5000004542.0,Gerdau SA,,,,,
1855,USA,USA0117,United States,5.0,,810.0,0.0,NUCOR STEEL,"DARLINGTON, SC",Operating,34.375928,-79.896917,PlantFacts,Exact,4295904636,Nucor Corp,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1856,USA,USA0118,United States,2.0,,,0.0,CARPENTER TECHNOLOGY,"HARTSVILLE, SC",Operating,34.43108,-80.167466,PlantFacts,Exact,,,,,,,,,,,,,
1857,USA,USA0119,United States,1.0,,,0.0,VULCRAFT,"FORT PAYNE, AL",Operating,34.517541,-85.650401,PlantFacts,Exact,,,,,,,,,,,,,
1858,USA,USA0120,United States,13.0,,2080.0,1.0,NUCOR STEEL DECATUR,"DECATUR, AL",Operating,34.638184,-87.087798,PlantFacts,Exact,5000199241,Nucor Steel Decatur LLC,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1859,USA,USA0121,United States,7.0,,,0.0,PRECISION SPEC. MET.,"LOS ANGELES, CA",Operating,33.9130454,-118.2672035,PlantFacts,Approximate,,,,,,,,,,,,,
1860,USA,USA0122,United States,1.0,,,0.0,MI-TECH STEEL,"DECATUR, AL",Operating,34.6518828,-87.0760583,PlantFacts,Approximate,,,,,,,,,,,,,
1861,USA,USA0123,United States,5.0,,,0.0,ATI ALLVAC,"MONROE,  NC",Operating,34.983711,-80.513377,PlantFacts,Exact,5038863505,Allegheny Ludlum LLC,,,https://www.atimetals.com/aboutati/Pages/locations.aspx,2020-05-16,4295911994.0,Allegheny Technologies Inc,,,,,
1862,USA,USA0124,United States,5.0,,800.0,0.0,NUCOR STEEL,"MEMPHIS, TN",Operating,35.049233,-90.162456,PlantFacts,Exact,5000210642,Nucor Steel Memphis Inc,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1863,USA,USA0125,United States,2.0,,,0.0,NUCOR STEEL,"KINGMAN, AZ",Operating,35.143192,-114.089568,PlantFacts,Exact,5037345391,"Nucor Steel Kingman, LLC",,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1864,USA,USA0126,United States,7.0,,440.0,0.0,GERDAU SPECIAL ST. NA,"FORT SMITH, AR",Operating,35.307055,-94.372912,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://gsn.gerdau.com/locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
1865,USA,USA0127,United States,3.0,,410.0,0.0,GERDAU,"CHARLOTTE, NC",Operating,35.340564,-80.827072,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://www2.gerdau.com/gerdau-locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
1866,USA,USA0128,United States,1.0,,,0.0,NORANDAL USA INC.,"SALISBURY , NC",Operating,35.6402293,-80.4725566,PlantFacts,Approximate,,,,,,,,,,,,,
1867,USA,USA0129,United States,10.0,,1450.0,1.0,BIG RIVER STEEL LLC,"OSCEOLA, AR",Operating,35.645174,-89.941984,PlantFacts,Exact,,,,,,,,,,,,,
1868,USA,USA0130,United States,3.0,,270.0,0.0,ARKANSAS STEEL ASS.,"NEWPORT, AR",Operating,35.649119,-91.244653,PlantFacts,Exact,,,,,,,,,,,,,
1869,USA,USA0131,United States,3.0,,560.0,0.0,GERDAU,"JACKSON, TN",Operating,35.727641,-88.80805,PlantFacts,Exact,5035931883,Gerdau Steel North America Inc,,,https://www2.gerdau.com/gerdau-locations,2020-04-08,5000004542.0,Gerdau SA,,,,,
1870,USA,USA0132,United States,10.0,,2480.0,1.0,NUCOR YAMATO STEEL,"BLYTHEVILLE, AR",Operating,35.90139,-89.775786,PlantFacts,Exact,5000178050,Nucor Yamato Steel Co,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1871,USA,USA0133,United States,14.0,,2400.0,1.0,NUCOR STEEL,"HICKMAN-BLYTHEVILLE, AR",Operating,35.942921,-89.714789,PlantFacts,Exact,4295904636,Nucor Corp,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1872,USA,USA0134,United States,2.0,,,0.0,OUTOKUMPU STAINLESS USA,"RICHBURG, SC",Operating,34.74933,-81.039363,PlantFacts,Exact,5001186131,Outokumpu Stainless Usa LLC,,,https://www.outokumpu.com/locations/richburg,2020-03-04,4295866315.0,Outokumpu Oyj,,,,,
1873,USA,USA0135,United States,3.0,,,0.0,WALTER COKE,"BIRMINGHAM, AL",Operating,33.564945,-86.801921,PlantFacts,Exact,,,,,,,,,,,,,
1874,USA,USA0136,United States,3.0,,400.0,0.0,NUCOR STEEL,"BIRMINGHAM, AL",Operating,33.545535,-86.805393,PlantFacts,Exact,4298215065,Nucor Steel Birmingham Inc,,,https://nucor.com/locations,2020-04-08,4295904636.0,Nucor Corp,,,,,
1875,USA,USA0137,United States,4.0,,650.0,0.0,CMC STEEL ,"BIRMINGHAM, AL",Operating,33.534372,-86.75773,PlantFacts,Exact,4296593572,CMC Steel Fabricators Inc,,,https://www.cmc.com/en/global/locations/north-america/business/mills%20products,2020-05-15,4295903763.0,Commercial Metals Co,,,,,
1876,USA,USA0138,United States,4.0,,1910.0,1.0,NORTH STAR BLUESCOPE STEEL,"DELTA, OH",Operating,41.568783,-84.04757,PlantFacts,Exact,,,,,,,,,,,,,
