iso3,uid,country,plant_type,gcd_plant_name,gcd_company_name,gcd_location,status,latitude,longitude,source,accuracy,permid,company_name,reported_capacity,reported_online_modernisation,owner_source,date_accessed,parent_permid,parent_name,desc,num_kilns_1,kiln_type_1,num_kilns_2,kiln_type_2,capacity,capacity_unit,contact,tel,fax
CHN,CHN1075,China,,,,,Operating,44.977031,121.41536599999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5056398847.0,Keyouzhong Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-13,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1076,China,,,,,Operating,37.366197,114.717118,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=14,Exact,5036201960.0,Kuishan Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=14,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1077,China,,,,,Operating,37.406669,114.547772,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=14,Exact,5036201960.0,Kuishan Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=14,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1078,China,,,Anhui Conch,,Operating,24.862776999999998,103.388419,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Kunming Conch Cement Co Ltd,,,http://english.conch.cn/sasdaee/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1079,China,,,,,Operating,41.763196,83.272359,http://www.hongshigroup.com/contact-us.html,Exact,,"Kuqa Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,,,,,,,,,,
CHN,CHN1080,China,,,,,Operating,39.410181,115.630481,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=12,Exact,5036201917.0,Laishui Jidong Cement Co Ltd,2.0,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=12,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1081,China,,,,,Operating,29.200018,119.531209,http://www.hongshigroup.com/contact-us.html,Exact,,"Lanxi Chaofeng Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,,,,,,,,,,
CHN,CHN1082,China,,,China National Building Materials,,Operating,29.200945,119.51005900000001,http://www.scement.cn/cn/map-hunan.aspx?id=81,Exact,,"Lanxi Nanfang Cement Co., Ltd.",,,http://www.scement.cn/cn/map-hunan.aspx?id=81,2020-02-14,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1083,China,,,,,Operating,38.245798,111.58081000000001,https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3168,Exact,5036230051.0,Lanxian BBMG Cement Co Ltd,,,https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3168,2020-06-24,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1084,China,,,,,Operating,36.828282,103.215062,http://www.hongshigroup.com/contact-us.html,Exact,,"Lanzhou Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,,,,,,,,,,
CHN,CHN1085,China,,,,,Operating,37.761608,117.192788,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5037045916.0,Laoling Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1086,China,,,Anhui Conch,,Operating,30.506997,107.45426599999999,http://english.conch.cn/1113343979098041/list.aspx,Exact,5037968747.0,Liangping Conch Cement Co Ltd,,2013.0,http://english.conch.cn/qwer/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1087,China,,,Anhui Conch,,Operating,27.673947,111.866676,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Lianyuan Conch Cement Co Ltd,2.2,2011.0,http://english.conch.cn/11111295232542723501551418827/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1088,China,,,China National Building Materials,,Operating,34.613628999999996,119.44921699999999,http://www.cucc.com.cn/aboutb_s82.html,Exact,,"Lianyungang Banqiao Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s82.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1089,China,,,,,Operating,36.486607,115.835416,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5000500187.0,Liaocheng Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1090,China,,,Tianrui Group,,Operating,41.358191999999995,123.30094799999999,http://www.tianruigroup.cn/group.html#/newsDetail/143/1442,Exact,,"Liaoyang Tianrui Chengxing Cement Co., Ltd.",,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1442,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,,,,,,,,,,
CHN,CHN1091,China,,,Tianrui Group,,Operating,41.314541999999996,123.367797,http://www.tianruigroup.cn/group.html#/newsDetail/143/1476,Exact,,"Liaoyang Tianrui Liaota Cement Co., Ltd.",,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1476,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,,,,,,,,,,
CHN,CHN1092,China,,,China National Building Materials,,Operating,37.45393,114.45838,http://www.cucc.com.cn/aboutb_s96.html,Exact,,"Lincheng Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s96.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1093,China,,,China National Building Materials,,Operating,37.525584,114.441562,http://www.cucc.com.cn/aboutb_s99.html,Exact,,"Lincheng Zhonglian Fushi Cement Co., Ltd",,,http://www.cucc.com.cn/aboutb_s99.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1094,China,,,,,Operating,35.84369,113.345858,https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3169,Exact,,Lingchuan Jinyu Cement Co Ltd,,,https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3169,2020-06-24,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1095,China,,,,,Operating,38.391778,114.33778799999999,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=52,Exact,5041749678.0,Lingshou Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=52,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1096,China,,,,,Operating,29.701756,111.512822,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=48,Exact,5000095307.0,Linli Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=48,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1097,China,,,,,Operating,36.428406,118.39612,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,"Lintong Shanshui Cement Co., Ltd.",,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1098,China,,,Anhui Conch,,Operating,35.303294,103.26961,http://english.conch.cn/1113343979098041/list.aspx,Exact,5041748292.0,Linxia Conch Cement Co Ltd,,,http://english.conch.cn/qwer12/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1099,China,,,Anhui Conch,,Operating,34.620156,108.55812399999999,http://english.conch.cn/1113343979098041/list.aspx,Exact,5036205949.0,Liquan Conch Cement Co Ltd,,2011.0,http://english.conch.cn/qwer122/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1100,China,,,Anhui Conch,,Operating,23.126317999999998,107.657118,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Longan Conch Cement Co Ltd,4.2,,http://english.conch.cn/1113343979098041/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1101,China,,,Anhui Conch,,Operating,24.628418,98.763266,http://english.conch.cn/1113343979098041/list.aspx,Exact,5036205964.0,Longling Conch Cement Co Ltd,,2012.0,http://english.conch.cn/ahwhhl1994711111111444255/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1102,China,,,China National Building Materials,,Operating,29.245983000000003,119.24581,http://www.scement.cn/cn/map-hunan.aspx?id=99,Exact,,"Longyou Tianchishan Cement Manufacturing Co., Ltd.",,,http://www.scement.cn/cn/map-hunan.aspx?id=99,2020-02-14,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1103,China,,,China National Building Materials,,Operating,34.159013,112.40314199999999,http://www.cucc.com.cn/aboutb_s47.html,Exact,,"Luoyang Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s47.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1104,China,,,Taiwan Cement,,Operating,28.762791999999997,105.355415,https://www.taiwancement.com/en/contactFactory.html,Exact,,"Luzhou Naxi Saide Cement Co., Ltd.",,,https://www.taiwancement.com/en/contactFactory.html,2020-03-11,4295892089.0,Taiwan Cement Corp,,,,,,,,,,
CHN,CHN1105,China,,,Taiwan Cement,,Operating,28.089658,105.53623999999999,https://www.taiwancement.com/en/contactFactory.html,Exact,,"Luzhou Saide Cement Co., Ltd.",,,https://www.taiwancement.com/en/contactFactory.html,2020-03-11,4295892089.0,Taiwan Cement Corp,,,,,,,,,,
CHN,CHN1106,China,,,,,Operating,37.625409999999995,111.012098,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5037045894.0,Lvliang Yilong Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1107,China,,,Anhui Conch,,Operating,21.690076,110.837207,http://english.conch.cn/1113343979098040032/list.aspx,Exact,5041748285.0,Maoming Dadi Cement Co Ltd,1.5,2009.0,http://english.conch.cn/1113343979098040032/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1108,China,,,,,Operating,24.14941,116.082415,http://www.tapai.com/intro.aspx?nav=1-3,Exact,,"Meizhou Meixian District Hengfa Building Material Co., Ltd.",,,http://www.tapai.com/intro.aspx?nav=1-3,2020-02-20,4298008648.0,Guangdong Tapai Group Co Ltd,,,,,,,,,,
CHN,CHN1109,China,,,China National Building Materials,,Operating,34.845197999999996,112.54780900000002,http://www.cucc.com.cn/aboutb_s89.html,Exact,,"Mengjin Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s89.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1110,China,,,,,Operating,25.039753,118.512942,http://www.hongshigroup.com/contact-us.html,Exact,,"Nan'an Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,,,,,,,,,,
CHN,CHN1111,China,,,,,Operating,30.765629999999998,105.99086799999999,http://www.hongshigroup.com/contact-us.html,Exact,,"Nanchong Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,,,,,,,,,,
CHN,CHN1112,China,,,China National Building Materials,,Operating,31.971304999999997,118.970578,http://www.cucc.com.cn/aboutb_s67.html,Exact,,"Nanjing Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s67.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1113,China,,,,,Operating,23.087391,108.210571,http://www.hongshigroup.com/contact-us.html,Exact,,"Nanning Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,,,,,,,,,,
CHN,CHN1114,China,,,China National Building Materials,,Operating,33.084004,112.21155300000001,http://www.cucc.com.cn/aboutb_s22.html,Exact,,"Nanyang Branch of China United Cement Group Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s22.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1115,China,,,,,Operating,38.965969,106.315205,http://www.saimasy.com/html/chengyuandanwei.html,Exact,,Ningxia Shizuishan Race Horse Cement Co Ltd,,,http://www.saimasy.com/html/chengyuandanwei.html,2020-03-30,4295864034.0,Ningxia Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1116,China,,,,,Operating,38.965856,106.315243,http://www.4008874005.com/html/chengyuandanwei.html,Exact,,Ningxia Shizuishan Race Horse Cement Co. Ltd,,,http://www.4008874005.com/html/chengyuandanwei.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1117,China,,,Tianrui Group,,Operating,41.155895,122.168897,http://www.tianruigroup.cn/group.html#/newsDetail/143/1460,Exact,,"Panjin Jinrun Cement Co., Ltd.",,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1460,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,,,,,,,,,,
CHN,CHN1118,China,,,,,Operating,41.089067,121.974851,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5037045905.0,Panjin Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1119,China,,,,,Operating,26.518396000000003,101.85610600000001,https://www.huaxincem.com/index/view/aid/283.html,Exact,,Panzhihua Huaxin Cement Co Ltd,,,https://www.huaxincem.com/index/view/aid/283.html,2020-02-12,4295864110.0,Huaxin Cement Co Ltd,,,,,,,,,,
CHN,CHN1120,China,,,Tianrui Group,,Operating,33.731854,113.23888899999999,http://www.tianruigroup.cn/group.html#/newsDetail/143/1260,Exact,,"Pingdingshan Tianrui Yaodian Cement Co., Ltd.",,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1260,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,,,,,,,,,,
CHN,CHN1121,China,,,China National Building Materials,,Operating,30.816758,121.09539699999999,http://www.scement.cn/cn/map-hunan.aspx?id=60,Exact,,"Pinghu Xingge Cement Co., Ltd.",,,http://www.scement.cn/cn/map-hunan.aspx?id=60,2020-02-14,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1122,China,,,,,Operating,41.022515000000006,118.79596299999999,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=8,Exact,5036201968.0,Pingquan Jidong Cement Co Ltd,1.0,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=8,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1123,China,,,,,Operating,36.085378000000006,119.95601599999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5042952339.0,Pingyin Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1124,China,,,Anhui Conch,,Operating,34.655986,108.21753799999999,http://english.conch.cn/1113343979098041/list.aspx,Exact,5037968699.0,Qianxian Conch Cement Co Ltd,,2013.0,http://english.conch.cn/asd/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1125,China,,,China National Building Materials,,Operating,36.579702000000005,120.325447,http://www.cucc.com.cn/aboutb_s102.html,Exact,,"Qingdao Jimo Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s102.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1126,China,,,,,Operating,36.817228,120.518239,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,"Qingdao Shanshui Hengtai Cement Co., Ltd.",,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1127,China,,,,,Operating,36.742069,119.99909099999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5037045900.0,Qingdao Shanshui Jianxin Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1128,China,,,,,Operating,37.441699,120.98245700000001,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,"Qixia Xinghao Cement Co., Ltd.",,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1129,China,,,China National Building Materials,,Operating,35.369689,119.554148,http://www.cucc.com.cn/aboutb_s60.html,Exact,,"Rizhao Zhonglian Gangzhong Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s60.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1130,China,,,China National Building Materials,,Operating,35.375184000000004,119.557354,http://www.cucc.com.cn/aboutb_s101.html,Exact,,"Rizhao Zhonglian Port Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s101.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1131,China,,,,,Operating,37.011342,121.47941399999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,"Rushan Shanshui Cement Co., Ltd.",,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1132,China,,,,,Operating,39.965989,116.99230700000001,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=5,Exact,,Sanhe Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=5,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1133,China,,,China National Building Materials,,Operating,19.235544,108.99966299999998,http://www.tctec.com.cn/Project_LieBiao.aspx?categoryId=106,Exact,5000548095.0,SDIC Hainan Cement Co Ltd,2.19,,http://www.tctec.com.cn/Project_LieBiao.aspx?categoryId=106,2020-03-13,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1134,China,,,,,Operating,34.821067,109.04168899999999,http://www.westchinacement.com/eng/plants/location.htm,Exact,4297816729.0,Shaanxi Fuping Cement Co Ltd,,,http://www.westchinacement.com/eng/plants/location.htm,2020-03-27,4295864379.0,West China Cement Ltd,,,,,,,,,,
CHN,CHN1135,China,,,,,Operating,34.93405,109.218235,http://www.westchinacement.com/eng/plants/location.htm,Exact,5000508870.0,Shaanxi Shifeng Cement Co Ltd,,,http://www.westchinacement.com/eng/plants/location.htm,2020-03-27,4295864379.0,West China Cement Ltd,,,,,,,,,,
CHN,CHN1136,China,,,Anhui Conch,,Operating,35.010213,108.975283,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Shaanxi Tongchuan Phoenix Building Material Co Ltd,,,http://english.conch.cn/wetet/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1137,China,,,,,Operating,35.071655,109.58178799999999,http://www.westchinacement.com/eng/plants/location.htm,Exact,5001097621.0,Shaanxi Yaobai Special Cement Co Ltd,,,http://www.westchinacement.com/eng/plants/location.htm,2020-03-27,4295864379.0,West China Cement Ltd,,,,,,,,,,
CHN,CHN1138,China,,,,,Operating,34.945884,109.016777,http://www.westchinacement.com/eng/plants/location.htm,Exact,,Shaanxi Yaowangshan Cement Co Ltd,,,http://www.westchinacement.com/eng/plants/location.htm,2020-03-27,4295864379.0,West China Cement Ltd,,,,,,,,,,
CHN,CHN1139,China,,,,,Operating,35.958318,118.986172,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,"Shandong Binani Rong'an Cement Co.,Ltd.",,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1140,China,,,,,Operating,36.284059,120.35243899999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,"Shandong Shanshui Cement Group Co., Ltd. Qingdao Branch",,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1141,China,,,,,Operating,37.18099,117.155932,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5035946043.0,Shandong Shanshui Cement Group Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1142,China,,,China National Building Materials,,Operating,30.910031,121.23175900000001,http://www.scement.cn/cn/map-hunan.aspx?id=2,Exact,,Shanghai Rongrong Industrial Co Ltd,,2004.0,http://www.scement.cn/cn/map-hunan.aspx?id=2,2020-02-14,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1143,China,,,,,Operating,33.721699,110.228472,http://www.westchinacement.com/eng/plants/location.htm,Exact,5036785352.0,Shangluo Yaobai Longqiao Cement Co Ltd,,,http://www.westchinacement.com/eng/plants/location.htm,2020-03-27,4295864379.0,West China Cement Ltd,,,,,,,,,,
CHN,CHN1144,China,,,,,Operating,33.39987,109.19386000000002,http://www.westchinacement.com/eng/plants/location.htm,Exact,5036785377.0,Shangluo Yaobai Xiushan Cement Co Ltd,,,http://www.westchinacement.com/eng/plants/location.htm,2020-03-27,4295864379.0,West China Cement Ltd,,,,,,,,,,
CHN,CHN1145,China,,,Tianrui Group,,Operating,34.460359999999994,115.60971599999999,http://www.tianruigroup.cn/group.html#/newsDetail/143/1283,Exact,5037078603.0,Shangqiu Tianrui Cement Co Ltd,,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1283,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,,,,,,,,,,
CHN,CHN1146,China,,,,,Operating,37.891743,112.66661299999998,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=49,Exact,5037316013.0,Shanxi Shuangliang Dingxin Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=49,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1147,China,,,China National Building Materials,,Operating,27.130987,111.49377,http://www.scement.cn/cn/map-hunan.aspx?id=33,Exact,,"Shaoyang Nanfang Cement Co., Ltd.",,,http://www.scement.cn/cn/map-hunan.aspx?id=33,2020-02-14,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1148,China,,,Anhui Conch,,Operating,27.172796999999996,111.408151,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Shaoyang Yunfeng New Energy Technology Co Ltd,,,http://english.conch.cn/111112952325427235015/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1149,China,,,,,Operating,36.042815999999995,115.477965,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5056398781.0,Shenxian Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1150,China,,,,,Operating,41.572957,123.360689,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=39,Exact,4298377277.0,Shenyang Jidong Cement Co Ltd,1.6,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=39,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1151,China,,,,,Operating,41.534,123.58631299999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,"Shenyang Shanshui Gongyuan Cement Co., Ltd.",,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN1152,China,,,Tianrui Group,,Operating,41.640029999999996,123.391589,http://www.tianruigroup.cn/group.html#/newsDetail/143/1466,Exact,,"Shenyang Tiger Cement Co., Ltd.",,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1466,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,,,,,,,,,,
CHN,CHN1153,China,,,,,Operating,37.999837,115.60413799999999,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=15,Exact,5035707345.0,Shenzhou Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=15,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN1154,China,,,Anhui Conch,,Operating,26.546972999999998,105.01376100000002,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Shuicheng Conch Cement Co Ltd,,,http://english.conch.cn/sasda9465263370815065/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1155,China,,,China National Building Materials,,Operating,39.805178000000005,112.50896100000001,http://www.cucc.com.cn/aboutb_s129.html,Exact,,"Shuozhou Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s129.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1156,China,,,Anhui Conch,,Operating,32.308958000000004,106.818799,http://english.conch.cn/1113343979098041/list.aspx,Exact,5037968702.0,Sichuan Nanwei Cement Co Ltd,,2009.0,http://english.conch.cn/sdfg/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1157,China,,,,,Operating,23.130214000000002,111.768823,http://www.sinoma-cem.cn/company/zchd.html,Exact,5000522636.0,Sinoma Hengda Cement Co Ltd,,,http://www.sinoma-cem.cn/company/zchd.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1158,China,,,,,Operating,22.742819,111.73213899999999,http://www.sinoma-cem.cn/company/zcld.html,Exact,5035930682.0,"Sinoma Luoding Cement Co., Ltd",2.0,,http://www.sinoma-cem.cn/company/zcld.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1159,China,,,China National Building Materials,,Operating,33.447978000000006,117.87744599999999,http://www.cucc.com.cn/aboutb_s71.html,Exact,,"Sixian Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s71.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN1160,China,,,Anhui Conch,,Operating,33.97101,117.11273700000001,http://english.conch.cn/anhui16029954468951981871575402602/list.aspx,Exact,5036205961.0,Suzhou Conch Cement Co Ltd,,,http://english.conch.cn/anhui16029954468951981871575402602/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN1161,China,,,China National Building Materials,,Operating,33.801165000000005,117.002924,http://www.cucc.com.cn/aboutb_s74.html,Exact,,"Suzhou Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s74.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
