iso3,uid,country,plant_type,gcd_plant_name,gcd_company_name,gcd_location,status,latitude,longitude,source,accuracy,permid,company_name,reported_capacity,reported_online_modernisation,owner_source,date_accessed,parent_permid,parent_name,desc,num_kilns_1,kiln_type_1,num_kilns_2,kiln_type_2,capacity,capacity_unit,contact,tel,fax,rank,pop2020,GrowthRate
TJK,TJK0010,Tajikistan,Integrated,B. Samadov Cement Plant,B. Samadov Cement,Isfara,Operating,40.11995,70.61531,GCD,Exact,,,,,,,,,0.08Mt/yr,,,,,0.08,Mt/yr,M.I. Karimov - Chief engineer,,,,9537.645,0.0232
THA,THA0001,Thailand,Integrated,Saruburi Plant,Asia Cement (HeidelbergCement),"Pukrang, Saruburi",Operating,14.673757,100.80336899999999,GCD,Exact,4296779289.0,Asia Cement PCL,5.0,1993.0,https://www.asiacement.co.th/en/asia-cement-plc,2020-02-08,4295868961.0,HeidelbergCement AG,2 Dry - 5.0Mt/yr,2.0,DRY,,,5.0,Mt/yr,Apichit Akarapattangku,Tel: +66 3624 0700,Fax: +66 3624 0783,,69799.978,0.0025
THA,THA0002,Thailand,Integrated,,Cemex Thailand,"Chalerm Phrakiat, Saraburi",Operating,14.721882999999998,100.906317,GCD,Exact,5035575783.0,Cemex (Thailand) Co Ltd,,,http://www.cemexthailand.com/ce/ce_ph.asp,2020-02-08,5000057902.0,Cemex SAB de CV,2 Dry - 0.8Mt/yr,2.0,DRY,,,0.8,Mt/yr,,Tel: +66 3621 8000,Fax: +66 3633 5019,,69799.978,0.0025
THA,THA0003,Thailand,Integrated,Cha-am Plant,Jalaprathan Cement (HeidelbergCement),"Cha-am, Phetchaburi",Operating,12.816711999999999,99.95125999999999,GCD,Exact,4295892783.0,Jalaprathan Cement PCL,,1958.0,https://www.asiacement.co.th/en/jalaprathan-cement-plc,2020-02-08,4295868961.0,HeidelbergCement AG,1.2Mt/yr,,,,,1.2,Mt/yr,,Tel: +66 3247 1415 ( / 6),Fax: +66 3247 1523,,69799.978,0.0025
THA,THA0004,Thailand,Integrated,Takhli Plant,Jalaprathan Cement (HeidelbergCement),"Takhli, Nakhon Sawan",Operating,15.2206,100.36409300000001,GCD,Exact,4295892783.0,Jalaprathan Cement PCL,,1971.0,https://www.asiacement.co.th/en/jalaprathan-cement-plc,2020-02-08,4295868961.0,HeidelbergCement AG,1.5Mt/yr,,,,,1.5,Mt/yr,,Tel: +66 5626 1725( / 1260 / 4467),Fax: +66 5626 1780,,69799.978,0.0025
THA,THA0007,Thailand,Integrated,,Siam Cement Group,"Kaeng Khoi, Saraburi",Operating,14.647975,101.039987,GCD,Exact,5035960827.0,Siam Cement Kaeng Khoi Co Ltd,,,https://scc.listedcompany.com/supplementary.html,2020-06-22,4295892800.0,Siam Cement PCL,4 Dry - 7.3Mt/yr,4.0,DRY,,,7.3,Mt/yr,,Tel: +66 36 24 0000 - 98,Fax: +66 36 24 0099,,69799.978,0.0025
THA,THA0008,Thailand,Integrated,,Siam Cement Group,Lampang,Operating,18.554322,99.57207700000001,GCD,Exact,5035961006.0,Siam Cement Lampang Co Ltd,,,https://scc.listedcompany.com/supplementary.html,2020-06-22,4295892800.0,Siam Cement PCL,1 Dry - 2.1Mt/yr,1.0,DRY,,,2.1,Mt/yr,,Tel: +66 5423 7500,Fax: +66 5423 7501,,69799.978,0.0025
THA,THA0009,Thailand,Integrated,Thung Song Plant,Siam Cement Group,"Nakorn Sri, Thammarat",Operating,8.102127000000001,99.677655,GCD,Exact,5035960826.0,Siam Cement Thung Song Co Ltd,,,https://scc.listedcompany.com/supplementary.html,2020-06-22,4295892800.0,Siam Cement PCL,6 Dry - 6.9Mt/yr,6.0,DRY,,,6.9,Mt/yr,,Tel: +66 7553 8222,Fax: +66 7553 8111,,69799.978,0.0025
THA,THA0011,Thailand,Integrated,,Siam Cement Group,"Ta Luang, Saraburi",Operating,14.570239,100.763862,GCD,Exact,5035961007.0,Siam Cement Ta Luang Co Ltd,,,https://scc.listedcompany.com/supplementary.html,2020-06-22,4295892800.0,Siam Cement PCL,2 Dry - 3.1Mt/yr (New 1.8Mt/yr mill under con- struction - not completed end,2.0,DRY,,,3.1,Mt/yr,2019),Tel: +66 3628 8900,Fax: +66 3628 8909,,69799.978,0.0025
THA,THA0012,Thailand,Integrated,Tambol Tabkwang Plant,Siam City Cement,"Amphor Kangkoy, Saraburi",Operating,14.627492000000002,101.087613,GCD,Exact,,,,,,,,,6 Dry - 12.3Mt/yr,6.0,DRY,,,12.3,Mt/yr,Vincent Bichet,Tel: +66 3624 0930,Fax: +66 3624 0930 (Ext. 4555),,69799.978,0.0025
THA,THA0013,Thailand,Integrated,,TPI Polene,"Ampurkaengkhaij, Saraburi",Operating,14.64631,101.126496,GCD,Exact,,,,,,,,,4 Dry - 13.0Mt/yr,4.0,DRY,,,13.0,Mt/yr,Visit Noiphan,Tel: +66 3633 9111,Fax: +66 3633 9228 ( / 29 / 30),,69799.978,0.0025
THA,THA0014,Thailand,,,,,Operating,19.155165,99.95237900000001,OSM,Exact,,,,,,,,,,,,,,,,,,,,69799.978,0.0025
TUR,TUR0001,Turkey,Integrated,,AS Çimento,"Bucak, Burdur",Operating,37.253415000000004,30.441765000000004,GCD,Exact,,,,,,,,,2 Dry - 4.3Mt/yr,2.0,DRY,,,4.3,Mt/yr,Ramazan Sönmez,Tel: +90 248 331 3000,Fax: +90 248 331 3333,,84339.067,0.0109
TUR,TUR0002,Turkey,Grinding,İskenderun Plant,Adana Çimento (OYAK Group),İskenderun,Operating,36.720265000000005,36.228301,GCD,Exact,4295893541.0,Adana Cimento Sanayii TAS,,,http://www.adanacimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,10 lines,,,,,,,,Tel: +90 326 654 2510,Fax: +90 326 654 2500,,84339.067,0.0109
TUR,TUR0003,Turkey,Integrated,Adana Plant,Adana Çimento (OYAK Group),"Ceyhan Yolu Üzeri Çaldağ Mevkii, Adana",Operating,36.964372999999995,35.451695,GCD,Exact,4295893541.0,Adana Cimento Sanayii TAS,,,http://www.adanacimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,5.2Mt/yr 0.4Mt/yr (White),,,,,5.2,Mt/yr,Kemal Doğansel,Tel: +90 322 332 9950,Fax: +90 322 332 9501,,84339.067,0.0109
TUR,TUR0004,Turkey,Integrated,Tokat Plant,Adoçim Çimento Beton (50% Titan Cement),Tokat Entergre Tesisi,Operating,40.104577,36.29338,GCD,Exact,4298029076.0,Adocim Cimento Beton Sanayi ve Ticaret AS,,,https://www.adocim.com/iletisim.aspx,2020-08-07,5066579091.0,Titan Cement International SA,1 Dry - 1.5Mt/yr,1.0,DRY,,,1.5,Mt/yr,IKadri Yenice,Tel: +90 356 611 2500,Fax: +90 356 611 2232,,84339.067,0.0109
TUR,TUR0005a,Turkey,Grinding,Antalya Plant,Adoçim Çimento Beton (50% Titan),"Kepez, Antalya",Operating,36.897873,30.610509000000004,GCD,Exact,4298029076.0,Adocim Cimento Beton Sanayi ve Ticaret AS,,,https://www.adocim.com/iletisim.aspx,2020-08-07,5066579091.0,Titan Cement International SA,0.6Mt/yr,,,,,0.6,Mt/yr,,Tel: +90 242 227 4990,Fax: +90 242 227 4991,,84339.067,0.0109
TUR,TUR0005b,Turkey,Integrated,"Anka plant, Ankara",Limak Çimento,,Operating,39.929475,32.756024,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,2018.0,http://www.limak.com.tr/sectors/cement/factories/limak-anka-cement,2020-02-06,4298442379.0,Limak Holding AS,2 Dry - 1.4Mt/yr,2.0,DRY,,,1.4,Mt/yr,Adan Ydnebekcyly,Tel: +90 312 211 0130,Fax: +90 312 211 0560,,84339.067,0.0109
TUR,TUR0006,Turkey,Grinding,Sultanköy Plant,Adoçim Çimento Beton (50% Titan),Tekirdağ,Operating,41.015432000000004,27.969977,GCD,Exact,4298029076.0,Adocim Cimento Beton Sanayi ve Ticaret AS,0.6,,https://www.adocim.com/iletisim.aspx,2020-08-07,5066579091.0,Titan Cement International SA,0.5Mt/yr,,,,,0.5,Mt/yr,,Tel: +90 282 633 7751,Fax: +90 282 633 7755,,84339.067,0.0109
TUR,TUR0008,Turkey,Grinding,Karçimsa Plant,"Karçimsa Çimento, Akçansa Çimento (HeidelbergCement)","Karçimsa, Karabük",Operating,41.170999,32.634665000000005,GCD,Exact,5035438917.0,Karcimsa Cimento Sanayi ve Ticaret AS,,,http://www.karcimsa.com.tr/kurumsal/hakkimizda,2020-02-08,4295868961.0,HeidelbergCement AG,Loesche LM 35.2+2 C/S,,,,,,,,Tel: +90 370 413 1480,Fax: +90 370 413 1486,,84339.067,0.0109
TUR,TUR0009,Turkey,Integrated,Ladik Plant,Akçansa Çimento (HeidelbergCement),"Ladik, Samsun",Operating,40.935634,35.884591,GCD,Exact,4295893660.0,Akcansa Cimento Sanayi ve Ticaret AS,,,http://www.akcansa.com.tr/en/dealer-and-production-facility-information/#uretim-tesislerimiz,2020-02-08,4295868961.0,HeidelbergCement AG,1 Dry - 1.1Mt/yr,1.0,DRY,,,1.1,Mt/yr,Cevat Katar,Tel: +90 362 771 3816,Fax: +90 362 771 3819,,84339.067,0.0109
TUR,TUR0010,Turkey,Integrated,Büyükçekmece Plant,Akçansa Çimento (HeidelbergCement),İstanbul,Operating,41.021316,28.556386,GCD,Exact,4295893660.0,Akcansa Cimento Sanayi ve Ticaret AS,,,http://www.akcansa.com.tr/en/dealer-and-production-facility-information/#uretim-tesislerimiz,2020-02-08,4295868961.0,HeidelbergCement AG,3 Dry - 2.8Mt/yr,3.0,DRY,,,2.8,Mt/yr,,Tel: +90 212 866 1000,Fax: +90 212 866 1200,,84339.067,0.0109
TUR,TUR0011,Turkey,Integrated,Çanakkale Plant,Akçansa Çimento (HeidelbergCement),,Operating,39.865142,26.244503,GCD,Exact,4295893660.0,Akcansa Cimento Sanayi ve Ticaret AS,,,http://www.akcansa.com.tr/en/dealer-and-production-facility-information/#uretim-tesislerimiz,2020-02-08,4295868961.0,HeidelbergCement AG,2 Dry - 5.5Mt/yr,2.0,DRY,,,5.5,Mt/yr,Cumhur Şahin,Tel: +90 286 295 2000,Fax: +90 286 295 2199,,84339.067,0.0109
TUR,TUR0012,Turkey,Integrated,Darica Plant,Aslan Çimento (OYAK Group),Kocaeli,Operating,40.75892,29.361452000000003,GCD,Exact,4295893735.0,Aslan Cimento AS,,,http://www.aslancimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,1 Dry - 1.2Mt/yr,1.0,DRY,,,1.2,Mt/yr,Hüseyin Uysal,Tel: +90 262 745 4747,Fax: +90 262 745 4342,,84339.067,0.0109
TUR,TUR0013,Turkey,Integrated,Gümüşhane Plant,Aşkale Çimento,"Arzular Beldesi, Gümüşhane",Operating,40.41248,39.658071,GCD,Exact,4296119699.0,Askale Cimento Sanayi TAS,,1988.0,http://www.askalecimento.com.tr/cimento_fabrikalari.aspx?id=gc,2020-02-07,4296119699.0,Askale Cimento Sanayi TAS,1.7Mt/yr,,,,,1.7,Mt/yr,,Tel: +90 456 252 2160,Fax: +90 456 252 2159,,84339.067,0.0109
TUR,TUR0015,Turkey,Grinding,Erzincan Plant,Aşkale Çimento,Erzincan,Operating,39.743006,39.40425,GCD,Exact,4296119699.0,Askale Cimento Sanayi TAS,,2009.0,http://www.askalecimento.com.tr/cimento_fabrikalari.aspx?id=ec,2020-02-07,4296119699.0,Askale Cimento Sanayi TAS,3 lines,,,,,,,Nihat Kilic,Tel: +90 446 251 1219,Fax: +90 446 251 1217,,84339.067,0.0109
TUR,TUR0016,Turkey,Integrated,Erzurum Plant,Aşkale Çimento,"Erzurum, Askale, Erzurum",Operating,39.926231,40.669025,GCD,Exact,4296119699.0,Askale Cimento Sanayi TAS,,1971.0,http://www.askalecimento.com.tr/cimento_fabrikalari.aspx?id=ac,2020-02-07,4296119699.0,Askale Cimento Sanayi TAS,2 Dry - 1.8Mt/yr (Est.),2.0,DRY,,,1.8,Mt/yr,Nihat Kiliç,Tel: +90 442 415 1054,Fax: +90 442 415 1551,,84339.067,0.0109
TUR,TUR0017,Turkey,Grinding,Trabzon Plant,Aşkale Çimento,Trabzon,Operating,40.999971,39.750394,GCD,Exact,4296119699.0,Askale Cimento Sanayi TAS,,1967.0,http://www.askalecimento.com.tr/cimento_fabrikalari.aspx?id=tc,2020-02-07,4296119699.0,Askale Cimento Sanayi TAS,0.5Mt/yr,,,,,0.5,Mt/yr,,Tel: +90 462 325 0126,Fax: +90 462 325 0125,,84339.067,0.0109
TUR,TUR0018,Turkey,Integrated,Van Plant,Aşkale Çimento,Van,Operating,38.41792,43.237709,GCD,Exact,4296119699.0,Askale Cimento Sanayi TAS,,1969.0,http://www.askalecimento.com.tr/cimento_fabrikalari.aspx?id=vc,2020-02-07,4296119699.0,Askale Cimento Sanayi TAS,2 Dry - 0.6Mt/yr,2.0,DRY,,,0.6,Mt/yr,Naci Rüzgar,Tel: +90 432 312 2595,Fax: +90 432 312 2493,,84339.067,0.0109
TUR,TUR0020,Turkey,Integrated,Bartin Cement Plant,Bartın Çimento,,Operating,41.639958,32.307311,GCD,Exact,,,,,,,,,1 Dry - 1.1Mt/yr,1.0,DRY,,,1.1,Mt/yr,Mehmet Fevzi Bingol,Tel: +90 378 227 8080,Fax: +90 378 227 1296,,84339.067,0.0109
TUR,TUR0021,Turkey,Integrated,Söke Plant,Batısöke Söke Çimento,"Söke, Aydin",Operating,37.770579,27.437337,GCD,Exact,,,,,,,,,1 Dry - 1.5Mt/yr (New 1.6Mt/yr line under construction),1.0,DRY,,,1.5,Mt/yr,Haluk Güner,Tel: +90 256 518 2250,Fax: +90 256 518 1123,,84339.067,0.0109
TUR,TUR0022,Turkey,Grinding,Çavdır Plant,Batısöke Söke Çimento,"Çavdır, Burdur",Operating,37.116673,29.718902000000003,GCD,Exact,,,,,,,,,0.4Mt/yr,,,,,0.4,Mt/yr,,Tel: +90 24 8437 3415,Fax: +90 24 8437 3414,,84339.067,0.0109
TUR,TUR0023,Turkey,Integrated,Izmir Plant,Batıçim Batı Anadolu Çimento,"Izmir, Bornova",Operating,38.456362,27.263921999999997,GCD,Exact,,,,,,,,,2 Dry - 2Mt/yr,2.0,DRY,,,2.0,Mt/yr,Mehmet İlker Özgelen,Tel: +90 232 478 4400,Fax: +90 232 478 4444,,84339.067,0.0109
TUR,TUR0024,Turkey,Integrated,,Baştaş-Baskent Çimento (Vicat),"Elmadağ, Ankara",Operating,39.944254,33.191786,GCD,Exact,4298247875.0,Bastas Baskent Cimento Sanayi ve Ticaret AS,0.5,,https://translate.google.com/translate?hl=en&sl=tr&u=http://www.bastas.com.tr/&prev=search,2020-02-11,4295868605.0,Vicat SA,1.4Mt/yr (New 2Mt/yr line being installed),,,,,1.4,Mt/yr,Kutlukhan Dikmenoğlu,Tel: +90 312 864 0100,Fax: +90 312 864 0105,,84339.067,0.0109
TUR,TUR0025,Turkey,Integrated,Bolu Plant,Bolu Çimento (OYAK Group),"Caydurt, Bolu",Operating,40.756508000000004,31.783671999999996,GCD,Exact,4295893507.0,Bolu Cimento Sanayii AS,,,http://www.bolucimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,1 Dry - 1.0Mt/yr,1.0,DRY,,,1.0,Mt/yr,İbrahim Keretli,Tel: +90 374 226 50 60,Fax: +90 374 226 50 68 ( / 69),,84339.067,0.0109
TUR,TUR0026,Turkey,Grinding,Ereğli Plant,Bolu Çimento (OYAK Group),"Ereğli, Zonguldak",Operating,41.203344,31.449878,GCD,Exact,4295893507.0,Bolu Cimento Sanayii AS,,,http://www.bolucimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,1.0Mt/yr - Loesche LM 53.3+3 C,,,,,1.0,Mt/yr,,Tel: +90 37 2334 3200 ( / 3209 / 3224 / 3227 / 3286),Fax: +90 37 2334 3205,,84339.067,0.0109
TUR,TUR0027,Turkey,Integrated,Kazan Plant,Bolu Çimento Sanayi (OYAK Group),"Kazan, Ankara",Operating,40.04886,32.650946999999995,GCD,Exact,4295893507.0,Bolu Cimento Sanayii AS,,,http://www.bolucimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,1 Dry - 1.0Mt/yr (former grinding plant),1.0,DRY,,,1.0,Mt/yr,İbrahim Keretli,Tel: +90 312 815 5050,Fax: +90 312 815 5060,,84339.067,0.0109
TUR,TUR0028,Turkey,Integrated,Bursa Plant,Bursa Çimento Fabrikası,"Eski İnegöl Yolu, Kestel, Bursa",Operating,40.185986,29.224790000000002,GCD,Exact,,,,,,,,,2 Dry - 3.0Mt/yr,2.0,DRY,,,3.0,Mt/yr,Mürsel Öztürk,Tel: +90 224 372 1560,Fax: +90 224 372 1660,,84339.067,0.0109
TUR,TUR0029,Turkey,Integrated,Honaz/Denizli Plant,Denizli Çimento (OYAK Group),Denizli,Operating,37.862301,29.37244,GCD,Exact,4297652343.0,Denizli Cimento Sanayii Turk AS,,,http://www.denizlicimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,2 Dry - 3.0Mt/yr,2.0,DRY,,,3.0,Mt/yr,Ünal Öner,Tel: +90 258 816 3400,Fax: +90 258 816 3426 ( / 27 / 28),,84339.067,0.0109
TUR,TUR0031,Turkey,Integrated,Isparta Plant,Göltaş Göller Bölgesi Çimento.,Isparta,Operating,37.899013000000004,30.492029,GCD,Exact,,,,,,,,,2 Dry - 2.0Mt/yr (New 1.8Mt/yr mill under construction),2.0,DRY,,,2.0,Mt/yr,Cengiz Aykut,Tel: +90 246 237 1451,Fax: +90 246 237 1479 ( / 80),,84339.067,0.0109
TUR,TUR0032,Turkey,Integrated,Kavak Plant,Kavçim Çimento,"Kavak, Samsun",Operating,41.025718,36.099433000000005,GCD,Exact,,,,,,,,,1.6Mt/yr (Under construction),,,,,1.6,Mt/yr,,,,,84339.067,0.0109
TUR,TUR0033,Turkey,Integrated,Dikilitas Mevkii Plant,Konya Çimento (Vicat),"Selcuklu, Konya",Operating,37.938962,32.533761,GCD,Exact,4295893554.0,Konya Cimento Sanayii AS,1.5,,http://www.konyacimento.com.tr/cimento-fabrikamiz.aspx,2020-02-11,4295868605.0,Vicat SA,2 Dry - 2.0Mt/yr,2.0,DRY,,,2.0,Mt/yr,S Emin Ensari Korkut,Tel: +90 332 346 0355,Fax: +90 332 345 0365,,84339.067,0.0109
TUR,TUR0034,Turkey,Integrated,,KÇS Kahramanmaraş Çimento,Kahramanmaras,Operating,37.293693,37.157274,GCD,Exact,,,,,,,,,1 Dry - 4.0Mt/yr,1.0,DRY,,,4.0,Mt/yr,Mustafa Erbaltacı,Tel: +90 344 339 11 80 (81 / 82 / 83 / 84),Fax: +90 344 339 11 75 ( / 75 / 77),,84339.067,0.0109
TUR,TUR0036,Turkey,Grinding,Ereğli Plant,Sanko Ereğli Çimento (LafargeHolcim),"Karadeniz Ereğli, Zonguldak",Operating,41.318865,31.428303999999997,GCD,Exact,,,,,,,,,0.3Mt/yr,,,,,0.3,Mt/yr,Mert Gencer,Tel: +90 372 323 9560,Fax: +90 372 323 6049,,84339.067,0.0109
TUR,TUR0039,Turkey,Grinding,Ambarlı Plant,Limak Batı Çimento San. ve Tic. A.Ş.,"Beylikdüzü, İstanbul",Operating,40.965789,28.669124,GCD,Exact,,,,,,,,,1.3Mt/yr,,,,,1.3,Mt/yr,,Tel: +90 21 2875 3700,Fax: +90 21 2875 2752,,84339.067,0.0109
TUR,TUR0040,Turkey,Integrated,Trakya Cement Plant,Limak Batı Çimento.,Kirklareli,Operating,41.634894,27.5048,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,,http://www.limak.com.tr/sectors/cement/factories/limak-trakya-cement,2020-02-06,4298442379.0,Limak Holding AS,2 Dry - 2.2Mt/yr,2.0,DRY,,,2.2,Mt/yr,Volkan Duran,Tel: +90 288 615 1512,Fax: +90 288 615 1517,,84339.067,0.0109
TUR,TUR0041,Turkey,Integrated,Balıkesir Cement Plant,Limak Batı Çimento,,Operating,39.607749,27.878935,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,,http://www.limak.com.tr/sectors/cement/factories/Limak-Bal%C4%B1kesir-Cement,2020-02-06,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,1Mt/yr - Closed as of 2019,,,,,1.0,Mt/yr,Gültekin Yılmaz,Tel: +90 266 221 2370,Fax: +90 266 221 2388,,84339.067,0.0109
TUR,TUR0043,Turkey,Grinding,Mardin Plant,Limak Çimento,"Derik, Mardin",Operating,37.289736,40.269673,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,,http://www.limak.com.tr/sectors/cement/factories/limak-mardin-cement,2020-02-06,4298442379.0,Limak Holding AS,0.8Mt/yr,,,,,0.8,Mt/yr,,Tel: +90 482 255 1010,Fax: +90 482 255 1009,,84339.067,0.0109
TUR,TUR0044,Turkey,Integrated,Ergani Plant,Limak Çimento,Ergani,Operating,38.278508,39.743449,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,,http://www.limak.com.tr/sectors/cement/factories/limak-ergani-cement,2020-02-06,4298442379.0,Limak Holding AS,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,Hüseyin Şencan,Tel: +90 412 611 5260,Fax: +90 412 611 5248,,84339.067,0.0109
TUR,TUR0045,Turkey,Integrated,Gaziantep Plant,Limak Çimento,Gaziantep,Operating,37.068936,37.430184000000004,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,,http://www.limak.com.tr/sectors/cement/factories/Limak-Gaziantep-Cement,2020-02-06,4298442379.0,Limak Holding AS,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,Salih Ucuncu,Tel: +90 342 235 0110,Fax: +90 342 235 0109,,84339.067,0.0109
TUR,TUR0046,Turkey,Integrated,Siirt Yolu Plant,Limak Çimento,Kurtalan,Operating,37.962052,41.702529,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,1.2,,http://www.limak.com.tr/sectors/cement/factories/Limak-Kurtalan-Cement,2020-02-06,4298442379.0,Limak Holding AS,1 Dry - 1.1Mt/yr,1.0,DRY,,,1.1,Mt/yr,Ali Ozdemir,Tel: +90 484 411 2291 ( / 92 / 93),Fax: +90 484 411 2290,,84339.067,0.0109
TUR,TUR0047,Turkey,Grinding,Bitlis Plant,Limak Çimento,"Tatvan, Bitlis",Operating,38.500626000000004,42.174212,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,,http://www.limak.com.tr/sectors/cement/factories/limak-bitlis-cement,2020-02-06,4298442379.0,Limak Holding AS,0.7Mt/yr,,,,,0.7,Mt/yr,,Tel: +90 43 4228 3185,Fax: +90 43 4228 3186,,84339.067,0.0109
TUR,TUR0048,Turkey,Integrated,Şanlıurfa Plant,Limak Çimento,Şanliurfa,Operating,37.276315999999994,38.731671999999996,GCD,Exact,5000865391.0,Limak Cimento Sanayi ve Ticaret AS,,,http://www.limak.com.tr/sectors/cement/factories/Limak-%C5%9Eanl%C4%B1urfa-Cement,2020-02-06,4298442379.0,Limak Holding AS,2 Dry - 1.0Mt/yr,2.0,DRY,,,1.0,Mt/yr,Kazim Turker,Tel: +90 414 362 1010 ( / 11 / 12 / 13),Fax: +90 414 362 1014,,84339.067,0.0109
TUR,TUR0050,Turkey,Integrated,,Mardin Çimento (OYAK Group),Mardin,Operating,37.338186,40.802231,GCD,Exact,,Mardin Çimento,,,http://www.mardincimento.com.tr/en/contact,2020-05-20,4295893540.0,Oyak Cimento Fabrikalari AS,2 Dry - 2.0Mt/yr,2.0,DRY,,,2.0,Mt/yr,Ayhan Ulupınar,Tel: +90 482 226 6430 ( - 35),Fax: +90 482 226 6436 ( / 37),,84339.067,0.0109
TUR,TUR0051,Turkey,Integrated,,Medcem Çimento Fabrikası (Eren Holding),Mersin,Operating,36.264312,33.729843,GCD,Exact,,,,,,,,,3.2Mt/yr,,,,,3.2,Mt/yr,Murat Kahya,,,,84339.067,0.0109
TUR,TUR0052,Turkey,Integrated,Hereke Izmit Plant,Nuh Çimento,"Hereke, Korfez, Kocaeli",Operating,40.781692,29.601777000000002,GCD,Exact,,,,,,,,,3 Dry - 5.7Mt/yr,3.0,DRY,,,5.7,Mt/yr,Sinan Urhan,Tel: +90 262 316 2000,Fax: +90 262 511 3986,,84339.067,0.0109
TUR,TUR0054,Turkey,Integrated,Sönmez Çimento,Sönmez Çimento Yapi ve Madencilik,Adana,Operating,36.932588,36.002140000000004,GCD,Exact,,,,,,,,,1 Dry - 1.6Mt/yr,1.0,DRY,,,1.6,Mt/yr,Egemen Çeçen,Tel: +90 322 634 2170,Fax: +90 322 999 3322,,84339.067,0.0109
TUR,TUR0055,Turkey,Integrated,Hasanoglan Plant,Votorantim Çimento,"Elmadağ, Ankara",Operating,39.960456,33.144332,GCD,Exact,4298249021.0,Votorantim Cimento Sanayi ve Ticaret AS,,,https://www.votorantimcimentos.com.tr/en-us/company/presence,2020-02-11,5000075361.0,Votorantim SA,1 Dry - 0.9Mt/yr,1.0,DRY,,,0.9,Mt/yr,Yusuf Yenigün,Tel: +90 312 860 6200,Fax: +90 312 860 6209,,84339.067,0.0109
TUR,TUR0056,Turkey,Grinding,Nevşehir Plant,Votorantim Çimento,"Kalaba, Nevşehir",Operating,38.956061,35.036251,GCD,Exact,4298249021.0,Votorantim Cimento Sanayi ve Ticaret AS,,,https://www.votorantimcimentos.com.tr/en-us/company/presence,2020-02-11,5000075361.0,Votorantim SA,,,,,,,,Murat Çaglayan,Tel: +90 384 561 2949,Fax: +90 384 561 2952,,84339.067,0.0109
TUR,TUR0057,Turkey,Integrated,Yozgat Plant,Votorantim Çimento.,"Saraykoy, Yozgat",Operating,39.69594,34.674394,GCD,Exact,5000622741.0,Yibitas Yozgat Isci Birligi Insaat Malzemeleri Ticaret Sanayi AS,,,http://yibitasyozgat.com/kurumsal/tarihce/,2020-02-11,5000075361.0,Votorantim SA,1 Dry - 0.9Mt/yr,1.0,DRY,,,0.9,Mt/yr,Özgür Şahan,Tel: +90 354 557 2150,Fax: +90 354 557 2161,,84339.067,0.0109
TUR,TUR0058,Turkey,Integrated,Sivas Plant,Votorantim Çimento,Sivas,Operating,39.722346,36.938371999999994,GCD,Exact,4298249021.0,Votorantim Cimento Sanayi ve Ticaret AS,,,https://www.votorantimcimentos.com.tr/en-us/company/presence,2020-02-11,5000075361.0,Votorantim SA,1.8Mt/yr,,,,,1.8,Mt/yr,Arif Çınar,Tel: +90 346 227 3859,Fax: +90 346 227 1266,,84339.067,0.0109
TUR,TUR0059,Turkey,Grinding,Samsun Plant,Votorantim Çimento,"Toybelen Mevkii, Samsun",Operating,41.294214000000004,36.257754999999996,GCD,Exact,4298249021.0,Votorantim Cimento Sanayi ve Ticaret AS,,,https://www.votorantimcimentos.com.tr/en-us/company/presence,2020-02-11,5000075361.0,Votorantim SA,,,,,,,,Ahmet Akkaya,Tel: +90 362 465 5430,Fax: +90 362 465 5123,,84339.067,0.0109
TUR,TUR0060,Turkey,Grinding,Çorum Plant,Votorantim Çimento,Çorum,Operating,40.564215000000004,34.98332,GCD,Exact,4298249021.0,Votorantim Cimento Sanayi ve Ticaret AS,,,https://www.votorantimcimentos.com.tr/en-us/company/presence,2020-02-11,5000075361.0,Votorantim SA,0.5Mt/yr,,,,,0.5,Mt/yr,,Tel: +90 364 223 0810,Fax: +90 364 223 0833,,84339.067,0.0109
