tile_id,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
MGRS-49SFC-0092-2020-06,2,Integrated,Wet,326657.166307646,326657.166307646,380142.50819428155,556.7639612982891,556.7639612982891,574.2349358185677
MGRS-49SFC-0361-2020-06,3,Integrated,Dry,133675.47387975923,95769.15755308348,234500.79076571285,181.0784398392208,253.4468795470917,289.7884399705707
MGRS-49SFC-0431-2020-06,3,Integrated,Dry,219238.28717871636,219154.10568042347,219416.22729329657,193.9942749353512,202.69749180443327,212.16707887037995
MGRS-49SFC-0433-2020-06,3,Integrated,Dry,299527.30217931257,297933.03778210294,312984.819041236,354.35110203935767,346.83074719877067,377.6937114816413
MGRS-49SFC-0487-2020-06-1,3,Integrated,Dry,212416.87257606935,220971.51867631843,234787.081843347,271.8245639455369,264.48564014728174,305.86986872577177
MGRS-49SFC-0701-2020-06,3,Integrated,Dry,244824.67127822604,218926.04757737264,326615.53596073925,463.07515996421785,488.1094274742114,524.1215101327953
MGRS-49SFD-0106-2020-08,3,Integrated,Dry,185812.1313401271,186533.6443908717,197463.09068550303,221.57747811501338,230.16828224958752,239.84608403345038
MGRS-49SFD-0339-2020-08-1,2,Grinding,Wet,36963.639220114186,36963.639220114186,43084.79305982676,0.0,0.0,0.0
MGRS-49SFD-0339-2020-08-2,3,Integrated,Dry,199363.38981841345,210130.69926923816,220296.616579305,357.5372934292242,357.4584777721226,395.7284730104502
MGRS-49SFD-0340-2020-08,3,Integrated,Dry,185984.82784269674,180655.50123307208,201335.00421774175,431.283632437414,449.6365690693801,468.3250384554478
MGRS-49SFD-0623-2020-08,1,Integrated,Dry,187747.74621693278,187747.74621693278,187747.74621693278,113.24207777372952,113.24207777372952,113.24207777372952
MGRS-49SFD-0650-2020-08,3,Integrated,Dry,256960.14294457604,265702.5265873986,291941.6874707946,421.880854003863,420.7408273547234,508.74673687873957
MGRS-49SFD-0683-2020-08,1,Grinding,Wet,97185.6616390778,97185.6616390778,97185.6616390778,0.0,0.0,0.0
MGRS-49SFR-0629-2020-01,3,Integrated,Dry,388577.1989033809,354868.3548331277,490730.0166131131,352.9599686282026,346.63894907957064,382.22776481506276
MGRS-49SFS-0203-2020-01-1,1,Integrated,Dry,0.0,0.0,0.0,0.0,0.0,0.0
MGRS-49SFS-0203-2020-01-2,3,Integrated,Dry,139933.9196025282,92041.7961465561,242409.0072877033,275.2246922300019,280.73541125104543,285.23048308723617
MGRS-49SFS-0217-2020-01,3,Integrated,Dry,309733.41471581534,313369.6513104224,355297.3820147106,738.1008225195948,770.2876701175671,794.481708509953
MGRS-49SFS-0245-2020-01-1,1,Integrated,Dry,55808.854006794856,55808.854006794856,55808.854006794856,250.38945996084152,250.38945996084152,250.38945996084152
MGRS-49SFS-0806-2020-01,3,Integrated,Dry,190775.29468500003,203299.67998436245,245872.49976741162,292.03166350358833,269.4927662360608,375.5558637108454
MGRS-49SFT-0123-2020-01,3,Integrated,Dry,228934.50856234785,254327.14650739337,282057.2093970983,355.341737234621,344.79133690191856,392.70323838989134
MGRS-49SFT-0168-2020-01,3,Integrated,Dry,307585.4694556362,247691.32957891648,460285.2841316123,365.6998158803879,348.2926159579663,440.0030286506781
MGRS-49SFT-0204-2020-01,3,Integrated,Dry,276554.6285852971,342060.6704810594,415778.5066232466,169.8886370202616,174.4966032185277,200.19051928374648
MGRS-49SFT-0340-2020-01,3,Integrated,Dry,229181.59962314097,231554.54212615464,274138.5704872176,528.5864445054194,545.1259858115261,569.9599954153863
MGRS-49SFT-0413-2020-01,3,Integrated,Dry,217150.943572564,216566.25457312184,222046.08063171568,676.1915538245277,696.4777659228571,709.9174474081963
MGRS-49SFT-0436-2020-01,3,Integrated,Dry,555355.8135823742,442349.4197541837,783632.4922128776,520.6471237169162,545.3743172855166,815.1964531999885
MGRS-49SFU-0084-2020-01,3,Integrated,Dry,193058.4130397487,191188.51429928347,201989.66881772171,279.46587431299304,292.63509875558657,301.38829978163733
MGRS-49SFU-0442-2020-01,1,Integrated,Dry,158501.02947106387,158501.02947106387,158501.02947106387,288.47048163890094,288.47048163890094,288.47048163890094
MGRS-49SFU-0488-2020-01,3,Integrated,Dry,172483.17285129125,234885.07169789544,243096.70638341623,329.5667534251268,304.6092210704932,441.45615895442285
MGRS-49SFU-0610-2020-01,1,Grinding,Wet,840633.5881120199,840633.5881120199,840633.5881120199,0.0,0.0,0.0
MGRS-49SFU-0643-2020-01,3,Integrated,Dry,508572.40974525764,545289.7375566483,569780.3447355954,615.193478624176,609.4250292719678,628.1394073139295
MGRS-49SFU-0724-2020-01-1,3,Integrated,Dry,76080.78104106571,56022.71964566628,145185.40385857085,162.31172101128783,139.61795001674076,214.90445595799574
MGRS-49SFU-0724-2020-01-2,2,Integrated,Dry,37064.20999835734,37064.20999835734,38236.84765353536,175.37415732434,175.37415732434,190.94774598253915
MGRS-49SFU-0752-2020-01,3,Integrated,Dry,208526.84808501625,210530.68814873163,215122.74627341487,420.8775520832854,426.3243885023819,447.147585896941
MGRS-49SFV-0087-2020-01,3,Integrated,Dry,231310.45310298688,257509.29891078058,259984.77779311192,164.18691280272276,123.38732446963124,273.2406110113403
MGRS-49SFV-0183-2020-01,1,Grinding,Wet,148165.89525488165,148165.89525488165,148165.89525488165,0.0,0.0,0.0
MGRS-49SFV-0529-2020-01,3,Integrated,Dry,255615.15738797738,271399.8475424205,273132.65170419775,396.14630356504597,393.69171451505036,407.2066319703466
MGRS-49SFV-0588-2020-01,1,Grinding,Wet,44563.89333581295,44563.89333581295,44563.89333581295,0.0,0.0,0.0
MGRS-49SFV-0803-2020-01,1,Grinding,Wet,54110.08109975148,54110.08109975148,54110.08109975148,0.0,0.0,0.0
MGRS-49SGA-0073-2020-02-1,3,Integrated,Dry,255400.28292586867,265658.0633879955,267753.49261238467,561.9828890063451,555.2922061177372,658.8572838168557
MGRS-49SGA-0073-2020-02-2,1,Grinding,Wet,292884.1083852576,292884.1083852576,292884.1083852576,0.0,0.0,0.0
MGRS-49SGA-0232-2020-02,3,Integrated,Dry,502574.6442553906,372540.3715626449,1008267.6945677955,512.153350155427,427.1240668589422,791.8872084734433
MGRS-49SGA-0236-2020-02,3,Integrated,Dry,235299.73113226471,269762.7476904656,301219.6610911052,281.3200096956058,219.96456563541912,410.35390457003285
MGRS-49SGA-0366-2020-02,3,Integrated,Dry,315838.3856763762,350475.2516513347,463309.83256930625,290.39485135951213,299.3660410822171,344.285616761059
MGRS-49SGA-0425-2020-02,3,Integrated,Dry,363165.0490986856,357059.6371842503,408380.3380829758,871.1558707578502,842.3319004027445,1003.7776623644575
MGRS-49SGA-0670-2020-02,3,Integrated,Dry,153939.71309574656,162081.3234315458,164420.34675521837,363.2945679003593,369.4551157462349,422.91127109550695
MGRS-49SGA-0671-2020-02-1,3,Integrated,Dry,102556.73368877309,97987.71956263928,121991.39858893772,291.8280482979636,265.7445767524519,357.53043217892065
MGRS-49SGA-0671-2020-02-2,1,Grinding,Wet,99086.6263826752,99086.6263826752,99086.6263826752,0.0,0.0,0.0
MGRS-49SGB-0048-2020-01,2,Integrated,Dry,382173.0652943462,382173.0652943462,438500.2158784492,490.7858789219464,490.7858789219464,508.5671265115273
MGRS-49SGB-0208-2020-01,1,Grinding,Wet,344283.4011149621,344283.4011149621,344283.4011149621,0.0,0.0,0.0
MGRS-49SGB-0709-2020-01,3,Integrated,Dry,218654.5346595765,222851.85382968967,225169.89168586288,238.92652217133568,250.07657869805553,279.073198057743
MGRS-49SGB-0737-2020-01,1,Grinding,Wet,605637.2081069025,605637.2081069025,605637.2081069025,0.0,0.0,0.0
MGRS-49SGC-0430-2020-01,2,Integrated,Dry,190376.17190464132,190376.17190464132,226931.10240258035,309.6460800937609,309.6460800937609,466.7972562811873
MGRS-49SGC-0775-2020-01,3,Integrated,Dry,416971.93617139076,340823.2140096101,581520.3736124728,374.34535603712334,384.5002601132473,410.9769629852624
MGRS-49SGT-0006-2020-01,3,Integrated,Dry,227845.55062298232,214716.1652065604,256325.33869773924,375.0633147325996,383.01879380334674,425.79102481368346
MGRS-49SGT-0068-2020-01,1,Grinding,Wet,125076.49721040826,125076.49721040826,125076.49721040826,0.0,0.0,0.0
MGRS-49SGT-0190-2020-01,3,Integrated,Dry,229195.03174396564,263193.30349780456,271480.22158398654,356.1830961841807,370.43590855767854,394.6961511050134
MGRS-49SGT-0230-2020-01,2,Grinding,Wet,103333.02620879159,103333.02620879159,116918.18042973772,0.0,0.0,0.0
MGRS-49SGU-0596-2020-04-3,3,Integrated,Wet,37206.21165919365,18092.48982500611,81932.3594440161,151.7299108959727,134.6295532012986,191.88579756792302
MGRS-49SGU-0633-2020-04,2,Integrated,Dry,400967.6836523053,400967.6836523053,409240.98150379537,682.8947914016229,682.8947914016229,686.2298926534761
MGRS-49SGU-0779-2020-04,3,Integrated,Dry,193504.37160123576,235761.2100897088,237545.20791678914,296.0445871393441,288.97577987184246,386.90321474901947
MGRS-49SGU-1013-2020-04,3,Integrated,Dry,268393.57153815904,252309.92329372518,311100.3617201874,306.2386867085356,305.1739763486589,348.2680680000391
MGRS-49SGU-1051-2020-04,1,Grinding,Wet,80753.52551796366,80753.52551796366,80753.52551796366,0.0,0.0,0.0
MGRS-49SGV-0199-2020-02-2,3,Integrated,Dry,317461.41500670573,331569.1949523533,338875.9213840288,870.845734563392,986.4874541977457,1062.1712377731506
MGRS-49SGV-0444-2020-02,1,Integrated,Dry,280893.5195918519,280893.5195918519,280893.5195918519,319.3398631396687,319.3398631396687,319.3398631396687
MGRS-49SGV-0499-2020-02,1,Grinding,Wet,357291.5595568896,357291.5595568896,357291.5595568896,0.0,0.0,0.0
MGRS-49SGV-0560-2020-02,3,Integrated,Dry,268402.8559305926,268965.1076869116,275947.72968553874,389.6384558179038,369.3960054554128,466.0272614961436
MGRS-49SGV-0561-2020-02,2,Integrated,Dry,312601.59151378233,312601.59151378233,415830.2472131616,312.87220443389424,312.87220443389424,316.16106907298183
MGRS-49SGV-0690-2020-02,2,Integrated,Dry,452861.64925923117,452861.64925923117,473020.67233227834,632.5902120927332,632.5902120927332,687.0563637327432
MGRS-49TCE-0029-2020-01,1,Grinding,Wet,232087.77067816214,232087.77067816214,232087.77067816214,0.0,0.0,0.0
MGRS-49TCF-0124-2020-01,3,Integrated,Dry,662757.4741280818,542824.0613227723,908716.1998003172,501.2169732104281,444.77179358546084,651.3622850034853
MGRS-49TCF-0373-2020-01,1,Grinding,Wet,137575.7269394322,137575.7269394322,137575.7269394322,0.0,0.0,0.0
MGRS-49TDF-0133-2020-01-1,1,Grinding,Wet,246100.81468992203,246100.81468992203,246100.81468992203,0.0,0.0,0.0
MGRS-49TDF-0133-2020-01-2,2,Integrated,Wet,233376.15062517303,233376.15062517303,238718.31298691957,131.49529896037274,131.49529896037274,150.7110627167067
MGRS-49TDG-0121-2020-01,3,Integrated,Dry,430105.1165683442,448365.9781764287,467937.2122827376,331.45816540563203,325.991259178048,384.64680449004976
MGRS-49TEE-0122-2020-03-1,1,Grinding,Wet,784316.0820668713,784316.0820668713,784316.0820668713,0.0,0.0,0.0
MGRS-49TEE-0122-2020-03-2,1,Grinding,Wet,54451.06169829743,54451.06169829743,54451.06169829743,0.0,0.0,0.0
MGRS-49TEE-0278-2020-01-3,1,Integrated,Dry,463185.35865799594,463185.35865799594,463185.35865799594,1217.2587191056832,1217.2587191056832,1217.2587191056832
MGRS-49TEE-0432-2020-01,3,Integrated,Dry,182453.62811348395,246556.68190462535,255962.7217218397,304.8837084218387,294.57631422880286,352.62576771081336
MGRS-49TEE-0448-2020-01,3,Integrated,Dry,315648.62193654524,320177.81758660096,330589.48977704556,480.25331706245487,529.8816024885765,634.160223196883
MGRS-49TEF-0037-2020-02,3,Integrated,Dry,1039249.4532657696,416399.9403734915,2646266.7074322836,573.1987336905864,519.5380782964523,1200.058122775307
MGRS-49TEF-0078-2020-01,1,Grinding,Wet,93545.27237989254,93545.27237989254,93545.27237989254,0.0,0.0,0.0
MGRS-49TEF-0199-2020-01,1,Grinding,Wet,216130.56105573167,216130.56105573167,216130.56105573167,0.0,0.0,0.0
MGRS-49TFE-0496-2020-03,3,Integrated,Dry,584602.8282848588,565554.7889300855,646506.7836590618,776.8163517722822,784.5938796009651,927.6154660622
MGRS-49TFE-0497-2020-03,1,Grinding,Wet,260912.57284374698,260912.57284374698,260912.57284374698,0.0,0.0,0.0
MGRS-49TFE-0555-2020-03,3,Integrated,Dry,299815.27697781374,302252.68907757313,308716.6428087349,286.4114911451043,299.7184399987299,378.25403868528633
MGRS-49TFE-0667-2020-03,3,Integrated,Dry,322485.65904175217,319492.5245508938,330224.4393122001,312.01705815683295,302.96314176263553,336.4898547213746
MGRS-49TFF-0092-2020-01,1,Integrated,Dry,403351.2241478002,403351.2241478002,403351.2241478002,269.3232105987015,269.3232105987015,269.3232105987015
MGRS-49TFG-0067-2020-02,3,Integrated,Dry,651088.9245682487,614300.3181746966,759076.202549544,740.8264086447073,860.8010594172823,950.4163193641996
MGRS-50QKL-0139-2020-01-1,1,Grinding,Wet,74488.34097862373,74488.34097862373,74488.34097862373,0.0,0.0,0.0
MGRS-50QKM-0020-2020-01,3,Integrated,Dry,307913.56377373287,359025.59418254765,377090.50648525,323.5879332410819,327.0812815452751,352.2153043403767
MGRS-50QKM-0064-2020-04,1,Integrated,Dry,197327.12337087575,197327.12337087575,197327.12337087575,289.489879432672,289.489879432672,289.489879432672
MGRS-50RKP-0268-2020-02,3,Integrated,Dry,346560.5484034799,189706.43709142745,710543.6522084329,841.5800181499042,868.0134441876062,985.30916208261
MGRS-50RKP-0314-2020-02,3,Integrated,Dry,361902.963635775,425807.0492295935,452151.97870124876,292.7040095070425,262.6011192551384,378.67011354239344
MGRS-50RKQ-0299-2020-01-1,3,Integrated,Dry,95761.15044172118,93722.57451816194,111119.10112017445,193.65768345685808,204.04368658878977,226.2476330173713
MGRS-50RKQ-0299-2020-01-2,3,Integrated,Dry,84156.73052964892,86386.87391504107,90502.98125168309,194.86702988705483,176.6463962011199,248.10264205263468
MGRS-50RKR-0514-2020-01,3,Integrated,Dry,230231.99277103928,269315.5637531132,287845.81945621804,144.12850556898113,151.20535968813667,158.40991892577668
MGRS-50RKT-0201-2020-01,3,Integrated,Dry,136858.9482235664,113054.57085600645,214419.90351525298,118.97243562784502,119.71783961785097,138.23305271269123
MGRS-50RKU-0482-2020-01,3,Integrated,Dry,204126.84079270062,201715.07971733622,209550.1780469477,237.23348312084798,213.9659552761333,288.3430342406441
MGRS-50RKU-0510-2020-01,3,Integrated,Dry,573447.2666866314,538967.5988448397,665415.4004160109,392.1885063157113,495.1273149204053,681.4382040267287
MGRS-50RKU-0542-2020-01,3,Integrated,Dry,347396.7285917917,365900.52069160796,394268.13914935204,487.3335369813856,312.50143786146816,855.6240008034276
MGRS-50RKU-0572-2020-01,3,Integrated,Dry,384202.39911565237,382941.7958633541,392050.64059130347,328.30054774312777,355.0595531247113,355.8440270356521
MGRS-50RKU-0653-2020-01,3,Integrated,Dry,234012.00665595997,208556.14171205438,285637.8196309124,249.72983925145982,249.5155132561358,260.18667185269334
MGRS-50RLN-0151-2020-01,3,Integrated,Dry,227998.93305157477,228564.80796755335,237577.24051414628,212.50270386749582,237.74384349862035,283.38702113255965
MGRS-50RLP-0117-2020-01,3,Integrated,Dry,134408.2901693075,102213.49414671384,202703.7447296945,320.03728102680986,246.42641703075725,485.1098199288425
MGRS-50RLP-0225-2020-01,3,Integrated,Dry,249032.90581154532,259335.92941964392,297143.14189307595,327.08056810690096,335.32185663366005,363.90267466678046
MGRS-50RLS-0630-2020-02,3,Integrated,Dry,244932.83659925676,241155.95510028198,258621.83462114297,331.5272638345067,303.9053066589436,416.69403309391186
MGRS-50RLS-0730-2020-02,3,Integrated,Dry,378183.6331366468,294557.13408780925,578051.9877327164,706.4507538465557,652.8476089609017,999.762886487312
MGRS-50RLT-0017-2020-02,3,Grinding,Dry,439105.6965768413,424530.6419387413,490678.59915274364,0.0,0.0,0.0
MGRS-50RLU-0292-2020-01,3,Integrated,Dry,287144.7824759383,288159.79351054056,369625.29027579195,283.77801755593975,297.2756079715302,319.4319126237642
MGRS-50RLU-0412-2020-01,3,Integrated,Dry,222351.8403613579,219557.60855875313,248584.614641323,288.05020365350686,274.5907293250974,335.23063366102105
MGRS-50RLU-0462-2020-01,1,Grinding,Wet,49839.044985316024,49839.044985316024,49839.044985316024,0.0,0.0,0.0
MGRS-50RLU-0558-2020-01,3,Grinding,Dry,266561.9413122862,342793.8749687111,365707.42950822326,0.0,0.0,0.0
MGRS-50RLU-0588-2020-01,3,Integrated,Dry,342607.02127029747,395752.7395953732,402442.31008418,303.0267188647803,306.62821489577277,341.0998034968757
MGRS-50RLU-0590-2020-01,3,Integrated,Dry,743527.3253933183,814935.3619692556,845285.8969355137,732.0464216750199,662.1514264326346,897.4728822072689
MGRS-50RLU-0684-2020-01-1,2,Grinding,Dry,761931.3059701058,761931.3059701058,1095828.183476979,0.0,0.0,0.0
MGRS-50RLU-0684-2020-01-2,3,Grinding,Dry,434753.5391538684,446447.73051370506,482327.98621225974,0.0,0.0,0.0
MGRS-50RMN-0333-2020-01-1,3,Integrated,Dry,211452.2647005384,256083.2936730513,261773.89744123412,338.1817193080915,315.4038877260311,411.995822444199
MGRS-50RMN-0333-2020-01-2,3,Integrated,Dry,269398.12743245985,369743.00416692276,397987.1839187384,401.2364343263566,408.5176257556428,530.6259929300338
MGRS-50RMN-0668-2020-01,3,Integrated,Dry,228260.75257080645,240927.1807338345,336577.94594705343,233.7645931592424,243.80880586428773,249.9057665884938
MGRS-50RMP-0157-2020-01,1,Grinding,Wet,44245.87604141073,44245.87604141073,44245.87604141073,0.0,0.0,0.0
MGRS-50RMS-0148-2020-01,1,Grinding,Wet,117320.02348368801,117320.02348368801,117320.02348368801,0.0,0.0,0.0
MGRS-50RMS-0168-2020-04,1,Grinding,Wet,140092.45205647018,140092.45205647018,140092.45205647018,0.0,0.0,0.0
MGRS-50RMU-0047-2020-02,3,Integrated,Dry,616737.2711612008,723301.3246727136,746271.5940685774,700.3333224649692,706.6808469028978,743.7079591639317
MGRS-50RMU-0250-2020-01,3,Integrated,Dry,129513.06439585621,135978.82326139353,166015.00543685112,548.2534903572389,561.0161646313591,607.4864377492777
MGRS-50RNN-0034-2020-02,3,Integrated,Dry,405952.5135709145,345316.8270913051,752390.9283667171,297.29431951657074,294.18168039933,311.26687793213176
MGRS-50RNN-0084-2020-02,3,Integrated,Dry,255681.70975022617,228371.8800601742,316877.38980036887,256.80064298912805,257.8627768413837,345.8591021908344
MGRS-50RNN-0143-2020-02,3,Integrated,Dry,200762.13384745814,184772.46992628902,273572.0683693687,315.0864966632439,421.01437310846495,524.2451168812668
MGRS-50RNN-0151-2020-02,3,Integrated,Dry,176432.5726139368,238826.09423340287,249429.8087692354,300.74847358519776,259.1287193364608,392.5255985691115
MGRS-50RNN-0167-2020-02,3,Integrated,Dry,194114.18020566547,195457.04021579304,200648.4185108822,502.95076880316896,417.7494042660437,683.167102448903
MGRS-50RNP-0030-2020-02,3,Integrated,Dry,285380.3652024687,304333.0016704909,344890.2368478147,375.95339679975956,398.2842509178198,420.3381870505672
MGRS-50RNP-0055-2020-02,3,Integrated,Dry,188277.9729885354,189631.77720701892,202892.77713194647,428.1079986714249,445.5306684474668,580.1297560903306
MGRS-50RNP-0114-2020-01,2,Integrated,Dry,174793.77015071744,174793.77015071744,175545.734439841,289.6686091532837,289.6686091532837,339.5004132375173
MGRS-50RNP-0136-2020-01,3,Integrated,Dry,225780.3853247877,284987.2818539458,302013.5085600208,361.0980078080764,388.1981515505176,390.16160668693
MGRS-50RNP-0140-2020-01-1,3,Integrated,Dry,337918.0640115377,330159.90081610717,361003.31644297316,331.0945371313104,303.7934627308685,401.91432900005526
MGRS-50RNP-0140-2020-01-2,3,Integrated,Dry,293151.8184954791,280785.00228244875,330305.65513504547,621.3333187374922,487.4932671996853,1134.1112776692883
MGRS-50RNP-0140-2020-01-3,3,Integrated,Dry,302830.07639058237,293787.07441723446,330531.70352239476,618.8915727614914,686.995633887738,751.0395000053949
MGRS-50RNP-0182-2020-01,3,Integrated,Dry,216542.43769443227,218312.91613150702,241022.48493519303,402.1415408539427,402.2713286924251,424.2543364457302
MGRS-50RNP-0408-2020-01,3,Integrated,Dry,170394.64361216166,167633.86442868938,202077.4723002519,247.2608577320708,210.87014508511984,355.8072742652692
MGRS-50RNP-0608-2020-01,3,Integrated,Dry,321288.5380804301,367717.5141644647,383576.57462456863,838.7402567235154,764.9300790567648,1042.8335773752804
MGRS-50RNP-0683-2020-01,3,Integrated,Dry,175578.0560238802,175738.95498596938,213253.92427246168,272.92647411944745,303.59889973990744,372.5896775942631
MGRS-50RNQ-0010-2020-02,3,Integrated,Dry,421294.1048390376,443716.8734119693,572596.6221969788,605.8231186883269,632.9580118368248,700.5418481765179
MGRS-50RNQ-0276-2020-03,3,Integrated,Dry,238928.17990383768,289694.5630976579,290109.3112723104,56.60484079863769,0.0,169.81452239591306
MGRS-50RNQ-0324-2020-03,3,Grinding,Dry,236966.27883177495,235541.9964585936,250666.31872025158,147.53747060458645,0.0,442.6124118137593
MGRS-50RNS-0273-2020-01,3,Integrated,Dry,403800.35866261105,504425.25808705034,557279.9983002566,669.0805377856642,654.9503849821425,883.2001973518137
MGRS-50RNS-0344-2020-01,3,Integrated,Dry,791351.0619762294,872445.933681916,1152844.551269828,1139.846352870575,1134.3382547057884,1272.9714868405601
MGRS-50RNT-0088-2020-02,3,Integrated,Dry,468007.0146269581,473453.51923266303,509255.1136665257,557.5064264423241,532.7537021424619,765.7579177428104
MGRS-50RNT-0623-2020-01-1,1,Grinding,Wet,96321.18846893146,96321.18846893146,96321.18846893146,0.0,0.0,0.0
MGRS-50RNT-0623-2020-01-3,2,Grinding,Wet,146211.69579702575,146211.69579702575,167252.11656666268,0.0,0.0,0.0
MGRS-50RNU-0231-2020-02,3,Integrated,Dry,102476.00307107622,105347.1210407765,106752.32479187156,127.65988563802534,111.76464298450462,169.4401371664125
MGRS-50RNV-0022-2020-02,3,Integrated,Dry,181445.0078902488,197015.69729048092,208404.86944728388,234.79547275037126,217.16167324221416,295.75641859922723
MGRS-50RNV-0121-2020-02,3,Integrated,Dry,70496.134735592,76016.55406804243,87595.5888922129,190.99102338099672,193.81368241097522,261.53560928795275
MGRS-50RNV-0125-2020-02,3,Integrated,Dry,533963.3454097494,538209.230011492,594277.8284908705,310.5432293878845,313.6352339381549,399.3050120248871
MGRS-50RNV-0150-2020-02,3,Integrated,Dry,423617.6161340138,421847.1865806855,438247.9748630584,1119.574828771698,1092.763247604502,1405.7192999229478
MGRS-50RNV-0155-2020-02,3,Integrated,Dry,573084.1703549512,591636.1158727385,605240.0366731579,1066.6769269200227,1118.7865225239027,1154.036039238461
MGRS-50RNV-0189-2020-02,3,Integrated,Dry,242762.38374470756,235651.9049032148,264105.2695019791,603.7752643529757,586.427213682281,655.1968387061797
MGRS-50RNV-0190-2020-02,3,Integrated,Dry,682327.984820905,674394.7742447419,750572.8356451157,1384.0383719614765,1463.6050353050225,1497.9691092029084
MGRS-50RNV-0594-2020-02,3,Integrated,Dry,187216.51973935592,190484.46960230375,206818.34404547588,713.4731049030745,704.5145919727918,748.1016807351999
MGRS-50RNV-0629-2020-02-1,2,Integrated,Dry,605871.6714186955,605871.6714186955,669174.8123144824,1247.9694669880319,1247.9694669880319,1976.3449117561986
MGRS-50RNV-0828-2020-02,3,Integrated,Dry,1269340.166215024,1368800.4234673511,1457014.1052355622,536.022073916102,457.3528088358664,801.7810134004819
MGRS-50RNV-0851-2020-02,3,Integrated,Dry,525355.4287932412,495668.2851929065,673640.0199211503,2083.5405959436143,2211.668695130459,2374.3208039664587
MGRS-50RNV-0852-2020-02,3,Integrated,Dry,563207.1002044355,573905.9625333518,590870.9238453975,1034.1733903462552,1024.2602135535085,1055.7408157413365
MGRS-50RNV-0956-2020-02,1,Grinding,Wet,149934.16066314108,149934.16066314108,149934.16066314108,0.0,0.0,0.0
MGRS-50RPN-0088-2020-01,3,Integrated,Dry,421018.96660188126,425915.0983092567,483081.8563431871,358.5001856906249,333.7858540918627,472.4045855220886
MGRS-50RPN-0356-2020-01,1,Grinding,Wet,103754.43761721559,103754.43761721559,103754.43761721559,0.0,0.0,0.0
MGRS-50RPN-0546-2020-01,1,Grinding,Wet,44410.59487446881,44410.59487446881,44410.59487446881,0.0,0.0,0.0
MGRS-50RPN-0614-2020-01,1,Grinding,Wet,148113.0642057896,148113.0642057896,148113.0642057896,0.0,0.0,0.0
MGRS-50RPP-0659-2020-01,2,Integrated,Dry,283300.7170222189,283300.7170222189,311747.5857828756,435.5464348744034,435.5464348744034,449.0344722309578
MGRS-50RPQ-0892-2020-01,1,Grinding,Wet,15862.272946002002,15862.272946002002,15862.272946002002,0.0,0.0,0.0
MGRS-50RPS-0124-2020-01,1,Grinding,Wet,47284.34888414727,47284.34888414727,47284.34888414727,0.0,0.0,0.0
MGRS-50RPS-0186-2020-01-1,3,Integrated,Dry,111362.04776913322,119425.05501342284,128002.20610411958,279.17928413531945,263.94824750396424,335.03215983291335
MGRS-50RPS-0186-2020-01-2,3,Integrated,Dry,56656.06355955388,54391.74061048996,65533.984988487435,167.28011287981363,150.69421240942253,257.6993047628385
MGRS-50RPS-0195-2020-01-1,3,Integrated,Dry,559373.9054815029,422865.96627072507,844337.0280935668,590.9746463448752,582.8822339717997,831.9598420642726
MGRS-50RPS-0195-2020-01-2,3,Integrated,Dry,263729.53626740107,260659.09732882108,293671.93543982424,283.41668058072503,235.1058961509347,386.35928625388004
MGRS-50RPS-0210-2020-01,3,Integrated,Dry,283025.87137803907,298448.8133545919,299054.5755813039,517.6330998871097,469.3638145463726,682.5714258351828
MGRS-50RPS-0211-2020-01,3,Integrated,Dry,238333.3051395632,213987.35672542726,288483.8210708984,211.1370782353004,224.61791253425878,264.96582467675415
MGRS-50RPS-0218-2020-01,3,Integrated,Dry,461048.04489464604,434412.5681667181,584193.4821988058,681.3760511793828,679.2590628774958,853.0430665103602
MGRS-50RPT-0248-2020-01,2,Integrated,Dry,399883.63345011737,399883.63345011737,404682.68958655174,815.5973968951773,815.5973968951773,917.4235025461426
MGRS-50RPT-0291-2020-01,3,Integrated,Dry,229684.4624457479,224578.4289293065,240064.59826520857,364.03617441574505,349.33206492818937,422.2718602826142
MGRS-50RPT-0396-2020-01,3,Integrated,Dry,286252.8908280444,234627.86852246925,400741.69958474295,272.8293196353957,265.1084374730627,341.72236487372766
MGRS-50RPT-0544-2020-01,2,Integrated,Dry,84189.95524004809,84189.95524004809,84814.38383520946,236.6737383505358,236.6737383505358,278.1490381694385
MGRS-50RPT-0581-2020-01,3,Integrated,Dry,711536.2634062956,777207.2669825649,1158876.1648332335,738.3045808430556,709.8810001060247,892.3822616550328
MGRS-50RPT-0609-2020-01,3,Integrated,Dry,414833.37293517037,460148.35368351365,466562.3615468707,395.4338793607578,413.40059971628955,500.30833540033314
MGRS-50RPU-0010-2020-01,2,Integrated,Dry,382880.65946097975,382880.65946097975,449874.1428367037,544.9398466183563,544.9398466183563,571.073307280344
MGRS-50RPU-0011-2020-01,2,,,198013.85180271554,198013.85180271554,201420.9445367278,245.18995528790128,245.18995528790128,490.37991057580257
MGRS-50RPV-0172-2020-01,3,Integrated,Dry,326333.5015855741,363813.60532689583,413910.2689466281,653.6321299812453,687.2170982265061,702.1380467144728
MGRS-50RPV-0201-2020-01,3,Integrated,Dry,229887.3166236872,227686.95618088744,246765.5261177527,427.5105776040052,437.1733083991827,492.8284862155372
